id,title,description,attribution,publisher,tags,data_organization,filename,col_semantics,col_names
f37e8af7-4b14-4d6b-8ef6-ba06c8870113,Multi-Use Trails,"The data shows all current and proposed multiuse trails within the Baltimore City limits. Every reasonable effort has been made to ensure the accuracy of this data. The City of Baltimore makes no representations nor warranties, either expressed or implied, regarding the accuracy of this information or its suitability for any particular purpose whatsoever. The data is licensed as is and the City of Baltimore will not be liable for its use or misuse by any party.",Multi-Use Trails (https://catalog.data.gov/dataset/f37e8af7-4b14-4d6b-8ef6-ba06c8870113) is licensed under CC BY 3.0 (https://creativecommons.org/licenses/by/3.0/),data.baltimorecity.gov,"[trails,transportation]","[City of Baltimore,City of Baltimore,City of Baltimore,City of Baltimore]","[13fa1e042f93dce8331e6561db8e5b1a82efece4e21e9fbfcc7120ae72564338.text.csv,5bd5f6b295863b3b0b7571c543485276e523d4a017f0dc86e96418af6692b4e5.application.rdf+xml,d4fadee7bb0ea99cadb4f2f57258454906a586b68d6efda71d5edbd85e95de54.application.json,8205c5df1ffaf4d0cc621b8b53e9facd14a8ab899c7b8d04b5a0d1b7ef3fb39c.text.xml]","['status', 'artist', 'area', 'area', 'birth Place']","['phase', 'trail', 'type', 'surface', 'onRoad']"
f3ce19c5-da2e-4f79-963a-add1c4affa1b,Language Assistance Program October 2016,"Each person who files bankruptcy is required to attend a meeting of creditors and respond to questions under oath from the trustee and creditors. The meetings are held nationwide. In those locations where the room is controlled by the USTP, if a participant (debtor or creditor) has limited English proficiency, an interpreter is provided free of charge via a conference phone. The number and type of languages interpreted, along with the location where the service was provided, is collected monthly by the USTP for oversight, billing, and statistical purposes. Data are provided in delimited text files. Each entry represents one interpreting session, which may include more than one case.",Language Assistance Program October 2016 (https://catalog.data.gov/dataset/f3ce19c5-da2e-4f79-963a-add1c4affa1b) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/),Executive Office for United States Trustees,section-24-information-and-communications,Department of Justice,60d06e1ebc7ae86348bafbcb6a249bab23435f9e7d872d767baa384d40f1887c.text.csv,"['city', 'language', 'weight', 'year', 'year']","['Var1', 'Var2', 'Var3', 'Var4', 'Var5']"
f559e029-4797-4ac9-935e-1fbf83e38da3,Police Department Incident Reports: 2018 to Present,"This dataset includes police incident reports filed by officers and by individuals through self-service online reporting for non-emergency cases. Reports included are those for incidents that occurred starting January 1, 2018 onward and have been approved by a supervising officer. Please see https://bit.ly/2x7Ta2P for additional documentation.

Disclaimer: The San Francisco Police Department does not guarantee the accuracy, completeness, timeliness or correct sequencing of the information as the data is subject to change as modifications and updates are completed.",Police Department Incident Reports: 2018 to Present (https://catalog.data.gov/dataset/f559e029-4797-4ac9-935e-1fbf83e38da3) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/),data.sfgov.org,"[crime,crime-reports,police-department,sfpd]","[City of San Francisco,City of San Francisco,City of San Francisco,City of San Francisco]","[2091589d0a53872d05d1de6ca039e4eb3139aaa89b5a51a12c667ac27cdc1bf0.text.csv,e5b7dd378047d36ada9105f36980fe00345480282f4a3385c95068c440610906.application.rdf+xml,51389276d33a1f6fbccd4ed3286966ec73318f19b2907bb4f8101dba5357639a.application.json,b81200a980b12bd0b76b02d23c4f1c32739f39b3ef529d40f1b1fb440971573a.text.xml]","['day', 'address', 'country', 'year', 'day', 'address', 'address', 'address', 'address', 'state', 'status', 'type', 'state', 'code', 'class', 'sex', 'position', 'status', 'address', 'state', 'city', 'area', 'weight', 'duration', 'position', 'position', 'age', 'weight', 'weight', 'age', 'category', 'state', 'area', 'area', 'state']","['Incident Datetime', 'Incident Date', 'Incident Time', 'Incident Year', 'Incident Day of Week', 'Report Datetime', 'Row ID', 'Incident ID', 'Incident Number', 'CAD Number', 'Report Type Code', 'Report Type Description', 'Filed Online', 'Incident Code', 'Incident Category', 'Incident Subcategory', 'Incident Description', 'Resolution', 'Intersection', 'CNN', 'Police District', 'Analysis Neighborhood', 'Supervisor District', 'Latitude', 'Longitude', 'point', 'SF Find Neighborhoods', 'Current Police Districts', 'Current Supervisor Districts', 'Analysis Neighborhoods', 'HSOC Zones as of 2018-06-05', 'OWED Public Spaces', 'Central Market/Tenderloin Boundary Polygon - Updated', 'Parks Alliance CPSI (27+TL sites)', 'ESNCAG - Boundary File']"
f5da3c6e-a6a7-4451-aa16-8774287c715a,Language Assistance Program September 2015,"Each person who files bankruptcy is required to attend a meeting of creditors and respond to questions under oath from the trustee and creditors. The meetings are held nationwide. In those locations where the room is controlled by the USTP, if a participant (debtor or creditor) has limited English proficiency, an interpreter is provided free of charge via a conference phone. The number and type of languages interpreted, along with the location where the service was provided, is collected monthly by the USTP for oversight, billing, and statistical purposes. Data are provided in delimited text files. Each entry represents one interpreting session, which may include more than one case.",Language Assistance Program September 2015 (https://catalog.data.gov/dataset/f5da3c6e-a6a7-4451-aa16-8774287c715a) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/),Executive Office for United States Trustees,section-24-information-and-communications,Department of Justice,6c15434a45d559f7e69f62b60a11da976ca6ba9e37c2480b6115076729bc935d.text.csv,"['city', 'language', 'weight', 'class', 'year']","['Var1', 'Var2', 'Var3', 'Var4', 'Var5']"
f6622b1f-93c8-4d29-aa5e-e1071d87c3c9,Table 12: Wastewater Treatment Plant Operations & Compliance,DOH Environmental Indicators,Table 12: Wastewater Treatment Plant Operations & Compliance (https://catalog.data.gov/dataset/f6622b1f-93c8-4d29-aa5e-e1071d87c3c9) is licensed under CC BY 3.0 (https://creativecommons.org/licenses/by/3.0/),data.hawaii.gov,"[plant,treatment,wastewater]","[State of Hawaii,State of Hawaii,State of Hawaii,State of Hawaii]","[73399d799bae1553a438a754f29e07d966cb7c5e1e434b13a2919943ac977dd6.text.csv,2424348435c03fa1808fdefa25381e876679afae13b1fa15686ca51999ed41ab.application.rdf+xml,ea6e16fa6c1c992c91118097acae812ada2fc92ade5ffe4a1dbcfe6d4b17d357.application.json,f8444dcf8532aab0f4487e272f4ee0619b6e334e43b924fc59de4fc0b76fff5f.text.xml]","['rank', 'year', 'duration', 'rank', 'rank', 'age']","['#', 'Calendar Year', 'Total Number of Plants', 'Number of Plants Inspected', 'Number of Plants Rated Unsatisfactory', 'Percentage in Compliance']"
f6673ddd-764c-4a99-9808-9fe5275c4179,Filers With Unpaid Late Filing Fees,"The filers in this table have not paid one or more late fees. Filers are removed from this list after they pay the fees or four (4) years have elapsed since the Executive Director's final determination of the late fees (i.e., the date the late fees are assessed or the date the Executive Director makes a determination in response to a request for waiver, if any). In addition to being listed in this table, filers whose late fees remain unpaid may be referred to the Bureau of Delinquent Revenues at the Treasurer and Tax Collectors Office.",Filers With Unpaid Late Filing Fees (https://catalog.data.gov/dataset/f6673ddd-764c-4a99-9808-9fe5275c4179) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/),data.sfgov.org,"[campaign-finance,conflict-of-interest,ethics,fees,filing,fines,form-700,late,late-fees,lobbyist,sei,statement-of-economic-interests,unpaid]","[City of San Francisco,City of San Francisco,City of San Francisco,City of San Francisco]","[df828c65700744840ca204de1815b3b0dc24b10b18d198771479134fd7b5c436.text.csv,916894c943e78e70edc765f6224b14eff2d4f25db4ac7d40c32191c67f32b204.application.rdf+xml,958f635e1b187968e6245b38f3a8723c0f0c40c202391955c2c738864314cb30.application.json,c9c8c71779d4603d04982a9061466e888c0d75d49e91aaad6a4e68ded9599c4f.text.xml]","['category', 'name', 'affiliation', 'state', 'owner', 'age']","['TYPE OF FILING', 'NAME', 'Agency Name', 'ID #', 'TREASURER', 'DELINQUENT FEES']"
f7240567-108a-4661-a705-a271070687a9,MTA.speedbumps,"| A. PURPOSE | Shows the location of all designated Commuter Shuttle Program stops.
| B. METHODOLOGY | Tracks the current and historical Commuter Shuttle Program stop network, which is frequently adjusted by the SFMTA Board.
   | C. UPDATE FREQUENCY | Points added when new stops are created.   
| D. OTHER CRITICAL INFO | Updated whenever stops are changed, on average every one to two months. Historical stops need to be re-added.
   | E. ATTRIBUTES | Filter to only show those with the status approved. Stops with status rescinded are no longer valid.",MTA.speedbumps (https://catalog.data.gov/dataset/f7240567-108a-4661-a705-a271070687a9) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/),data.sfgov.org,[],"[City of San Francisco,City of San Francisco]","[80fcb3f7e7529ffd9954984a6733afc085af0e944b7e80b40249265ff772d7fe.application.json,eb2201ad9d620ea260526c273ab5aeceb4c0e706004a73fed5d2b68dbc97388e.text.csv]","['position', 'rank', 'artist', 'artist', 'artist', 'artist', 'artist', 'artist', 'artist', 'artist', 'address', 'location', 'address', 'artist', 'address']","['the_geom', 'OBJECTID', 'STATUS', 'CREATED_USER', 'CREATED_DATE', 'LAST_EDITED_USER', 'LAST_EDITED_DATE', 'MTAB_DATE', 'MTAB_MOTION', 'WorkOrder', 'FROM_ST', 'STREETNAME', 'TO_ST', 'MTAB_RESO_TEXT', 'CNN']"
f742b8f8-c2c1-405f-a6fc-fa8ed2e2e74e,Streets Data - Pavement Condition Index (PCI) Scores,Pavement Condition Index (PCI) Scores by location.,Streets Data - Pavement Condition Index (PCI) Scores (https://catalog.data.gov/dataset/f742b8f8-c2c1-405f-a6fc-fa8ed2e2e74e) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/),data.sfgov.org,"[condition,index,paving,pci,score,streets]","[City of San Francisco,City of San Francisco,City of San Francisco,City of San Francisco]","[09f982cdcecff7541214144a3e6e0950922cc51a1eab6ed6af3758823ef985ae.text.csv,9d919779fe754587f0c10f63cf973fc5ce986996dd61c06a25dfc296a9d3d35c.application.rdf+xml,afb9c8b1637a6664b34c980e8ddc9578b9448d0cd96d4b770d094a3573d25273.application.json,f5d9f9b4b69bfcdc01ea42deca432bf1f87d90ef2951ab8069a5a0ae662654e9.text.xml]","['day', 'address', 'age', 'address', 'address', 'symbol', 'area', 'position', 'classification']","['CNN', 'Street_Name', 'PCI_Score', 'From_Street', 'To_Street', 'PCI_Change_Date', 'Treatment_or_Survey', 'Street_Accepted_For_Maintenance', 'Functional_Class']"
f8994828-d932-47d1-96a5-701ff4b55f40,Data from: Multilocus microsatellite analysis of 'Candidatus Liberibacter asiaticus' associated with citrus Huanglongbing worldwide,"Huanglongbing (HLB) is one of the most destructive citrus diseases in the world. The disease is associated with the presence of a fastidious, phloem-limited α- proteobacterium, 'Candidatus Liberibacter asiaticus', 'Ca. Liberibacter africanus' or 'Ca. Liberibacter americanus'. HLB-associated Liberibacters have spread to North America and South America in recent years. While the causal agents of HLB have been putatively identified, information regarding the worldwide population structure and epidemiological relationships for 'Ca. L. asiaticus' is limited. The availability of the 'Ca. L. asiaticus' genome sequence has facilitated development of molecular markers from this bacterium. The objectives of this study were to develop microsatellite markers and conduct genetic analyses of 'Ca. L. asiaticus' from a worldwide collection. Two hundred eighty seven isolates from USA (Florida), Brazil, China, India, Cambodia, Vietnam, Taiwan, Thailand, and Japan were analyzed.
   A panel of seven polymorphic microsatellite markers was developed for 'Ca. L. asiaticus'. Microsatellite analyses across the samples showed that the genetic diversity of 'Ca. L. asiaticus' is higher in Asia than Americas. UPGMA and STRUCTURE analyses identified three major genetic groups worldwide. Isolates from India were genetically distinct. East-southeast Asian and Brazilian isolates were generally included in the same group; a few members of this group were found in Florida, but the majority of the isolates from Florida were clustered separately. eBURST analysis predicted three founder haplotypes, which may have given rise to three groups worldwide.
   Results identified three major genetic groups of 'Ca. L. asiaticus' worldwide. Isolates from Brazil showed similar genetic makeup with east-southeast Asian dominant group, suggesting the possibility of a common origin. However, most of the isolates recovered from Florida were clustered in a separate group. While the sources of the dominant 'Ca. L. asiaticus' in Florida were not clearly understood, the less-pervasive groups may have been introduced directly from Asia or via Brazil. Notably, the recent outbreak of HLB in Florida probably occurred through multiple introductions. Microsatellite markers developed in this study provide adequate discriminatory power for the identification and differentiation of closely-related isolates, as well as for genetic studies of 'Ca. L. asiaticus'.
   The supporting data provides sample and haplotype information for all isolates used in this study: Huanglongbing_Las-SSR-Genotype; Huanglongbing_GT-Populationwise; and Huanglongbing_Cln-Corrected-Dat.",Data from: Multilocus microsatellite analysis of 'Candidatus Liberibacter asiaticus' associated with citrus Huanglongbing worldwide (https://catalog.data.gov/dataset/f8994828-d932-47d1-96a5-701ff4b55f40) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/),USDA NAL,"[hlb,huanglongbing]","[Department of Agriculture,Department of Agriculture,Department of Agriculture,Department of Agriculture,Department of Agriculture]","[0569f1050e0f6f660bde4221f7e7fa5e62ff0382fb47010f0d815694088de2e6.text.csv,88a0a3d7d22fc15bd21a3e56ae34211df81fb0b84dfd92da10654b3923a81343.text.csv,3fc2a8e6888d33257d46035c61433cf7ca454a6fc88e3844dd18225d231b850c.text.csv,0097239e72f16e8b01092542668441a63d874a7840df252c6074ac699f564466.text.csv,76f6fd4461d42d203207832753e5f049da92d7c6e14cc5b0220fc846770fd17d.text.html]","['code', 'city', 'category', 'ranking', 'elevation', 'area', 'duration', 'weight', 'weight', 'duration', 'area', 'region', 'region', 'region', 'region', 'region', 'region', 'region']","['Sample ID', 'Sampling location', 'Sample Date', 'Genotype', 'LocusA', 'LocusB', 'LocusC', 'LocusD', 'LocusE', 'LocusF', 'LocusG', 'Unnamed: 11', 'Unnamed: 12', 'Unnamed: 13', 'Unnamed: 14', 'Unnamed: 15', 'Unnamed: 16', 'Unnamed: 17']"
f89cc98e-691a-4b50-881c-7c8c6b04c196,Slopes of 20% Or Greater,"Under the California Environmental Quality Act (CEQA), some developments on parcels with slopes of 20%+ may require environmental review by the San Francisco Planning Department.",Slopes of 20% Or Greater (https://catalog.data.gov/dataset/f89cc98e-691a-4b50-881c-7c8c6b04c196) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/),data.sfgov.org,"[ceqa,gis,planning,slopes,topography]","[City of San Francisco,City of San Francisco]","[699e64a0d346513db6053b49d6c97c8e47eb904cdf3ce3b19dd9b882a6ab93fe.application.json,dc78ee0e8f17d8040a3a2970063ada2cad5ea4825242292231cf7612bb1c5968.text.csv]",[],[]
f8ab6813-af6f-4031-a642-3837b2ea170c,Sustainability (2010-2012) - Shape,"Most indicators throughout Vital Signs are created by acquiring and analyzing data collected from governmental agencies for some public administration purpose, such as 311 calls or housing inspections. However, data from the United States Bureau of the Census remains the best source for demographic and socioeconomic indicators for neighborhoods. The Census Bureau collects a wide variety of information through administration of both the decennial Census and the annual American Community Survey (ACS).",Sustainability (2010-2012) - Shape (https://catalog.data.gov/dataset/f8ab6813-af6f-4031-a642-3837b2ea170c) is licensed under CC BY 3.0 (https://creativecommons.org/licenses/by/3.0/),data.baltimorecity.gov,"[bnia,sustainability]","[City of Baltimore,City of Baltimore]","[c79f2e84bdb08693532dc6af648816203fd8399fdb1d3e79ba927d3f0caa8b99.application.json,d0ef604569aaf820c47d5adfd631ac12e1c89a1f06a117baed84b23c702194a8.text.csv]","['address', 'area', 'position', 'rank', 'rank', 'depth', 'age', 'education', 'depth', 'education', 'ranking', 'rank', 'ranking', 'age', 'ranking', 'ranking', 'depth', 'sales', 'age', 'depth', 'duration', 'age', 'result', 'result', 'region', 'age', 'depth', 'depth', 'area', 'elevation', 'age', 'area']","['the_geom', 'CSA', 'dirtyst10', 'dirtyst11', 'dirtyst12', 'clogged10', 'clogged11', 'clogged12', 'drvalone12', 'carpool12', 'pubtran12', 'walked12', 'trav14_12', 'trav29_12', 'trav44_12', 'trav45_12', 'trees07', 'cmos11', 'waterc11', 'heatgas12', 'elheat12', 'novhcl12', 'weather10', 'weather11', 'weather12', 'wlksc11', 'bkln12', 'othrcom12', 'regvote10', 'regvote12', 'voted10', 'voted12']"
f94a5256-c3f7-447c-ae00-f5fe615879bf,"NCHS - Pregnancy and Live Birth Rates, by Marital Status and Race and Hispanic Origin: United States, 1990-2010",https://www.cdc.gov/nchs/data-visualization/births-to-unmarried-women/in...,"NCHS - Pregnancy and Live Birth Rates, by Marital Status and Race and Hispanic Origin: United States, 1990-2010 (https://catalog.data.gov/dataset/f94a5256-c3f7-447c-ae00-f5fe615879bf) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)",Centers for Disease Control and Prevention,"[hispanic-origin,live-birth-rate,marital-status,nchs,race,united-states]","[U.S. Department of Health & Human Services,U.S. Department of Health & Human Services,U.S. Department of Health & Human Services,U.S. Department of Health & Human Services]","[6149f03d9e6a5ad31d14f1d5abc2ba2f81d74d2a64f1f2ce13d4d7f8c5247412.text.csv,9abd53bd18f1c8ea2a941a77844e5aac0b67045f58224d972c8f9155ed7632f5.application.rdf+xml,99447f0f95f4ab11373f38d6c4fd0d77a4b5104db2e411d8f9a08961184de2de.application.json,7f2bfe2d1311ac108301941c4b5f29d6e1a8e8db9c077d02bd897d3c80ed67e0.text.xml]","['year', 'status', 'year', 'weight', 'age']","['Year', 'Marrital Status', 'Race Ethnicity', 'All Pregnancies', 'Live Births']"
f98f8dd6-ad21-4c87-9bfa-9cd958b2c3ca,Park Sections,Recreation and Parks Department Park Sections for Golden Gate Park and John McClaren Park.,Park Sections (https://catalog.data.gov/dataset/f98f8dd6-ad21-4c87-9bfa-9cd958b2c3ca) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/),data.sfgov.org,[],"[City of San Francisco,City of San Francisco,City of San Francisco,City of San Francisco]","[7149016343d8145f2d79abc7679bd5d59adaf0e4b61831e51ef441fefe5de75c.text.csv,1040acb34f84ea3bbfbe5fd9dacf09cadeb4185e65ca6153977f72d9d216f6bf.application.rdf+xml,a504fc7b02b524bc5157a6c238b41623b4c796bf880b35ad6494dbd92e736729.application.json,36b7942fdd24617b7e529a9144cc56e868a3e83274c27de0ec5fc76524e421bc.text.xml]","['rank', 'address', 'address', 'address', 'address', 'address', 'address', 'address', 'address', 'address', 'rank', 'address', 'code', 'address']","['OBJECTID', 'Map_Label', 'Acres', 'GlobalID', 'created_user', 'created_date', 'last_edited_user', 'last_edited_date', 'Longitude', 'Latitude', 'TMA_PropertyID', 'TMA_Property_Name', 'the_geom', 'shape']"
f9a06fad-1a27-4dee-aba5-be40ae169047,Port of Los Angeles - Workers' Compensation Light Duty Hours,Light Duty Hours Per Pay Period,Port of Los Angeles - Workers' Compensation Light Duty Hours (https://catalog.data.gov/dataset/f9a06fad-1a27-4dee-aba5-be40ae169047) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/),data.lacity.org,port,"[City of Los Angeles,City of Los Angeles,City of Los Angeles,City of Los Angeles]","[e3b90638154851a716dbbb70bb1675859e2ede8f03c4281d3676b8104c505338.text.csv,570e333e0a2a23a1321b3bd809b6f9c45459c6708a2db1b484bcec7a0103ae7b.application.rdf+xml,018d58861696fc2dd082baa8fef3c197943aba33d86782b417f44a6ef7f18a5e.application.json,6e3b09fc695bfc131461f146abf3d2c7bc84d2b4c039d05937d92214f7a81082.text.xml]","['address', 'plays', 'plays', 'plays', 'plays', 'plays', 'plays', 'plays', 'plays', 'plays', 'plays', 'elevation', 'elevation', 'rank', 'elevation', 'rank', 'rank', 'rank', 'elevation', 'elevation', 'elevation', 'state', 'elevation', 'elevation', 'elevation', 'elevation', 'elevation', 'artist', 'region']","['Harbor ', 'PP1', 'PP2', 'PP3', 'PP4', 'PP5', 'PP6', 'PP7', 'PP8', 'PP9', 'PP10', 'PP11', 'PP12', 'PP13', 'PP14', 'PP15', 'PP16', 'PP17', 'PP18', 'PP19', 'PP20', 'PP21', 'PP22', 'PP23', 'PP24', 'PP25', 'PP26', 'PP27', 'YTD Totals']"
f9fa0d9a-8a8b-4bf9-98cb-925242dc8ef6,Children and Family Health & Well-Being (2010-2013) - Shape,"Most indicators throughout Vital Signs are created by acquiring and analyzing data collected from governmental agencies for some public administration purpose, such as 311 calls or housing inspections. However, data from the United States Bureau of the Census remains the best source for demographic and socioeconomic indicators for neighborhoods. The Census Bureau collects a wide variety of information through administration of both the decennial Census and the annual American Community Survey (ACS).",Children and Family Health & Well-Being (2010-2013) - Shape (https://catalog.data.gov/dataset/f9fa0d9a-8a8b-4bf9-98cb-925242dc8ef6) is licensed under CC BY 3.0 (https://creativecommons.org/licenses/by/3.0/),data.baltimorecity.gov,"[bnia,children,family,health]","[City of Baltimore,City of Baltimore]","[34e100091b7a3b519daff2aa446aab1056341b4cbb140f1d8f5ef52399100aec.application.json,72d50d6cd7ef2a817b364971d2949c953697b1b199e11a11d88a6b0ae9bc188c.text.csv]","['address', 'area', 'depth', 'rank', 'depth', 'elevation', 'weight', 'rank', 'rank', 'day', 'rank', 'rank', 'rank', 'position', 'age', 'depth', 'depth', 'rank', 'family', 'family', 'family', 'family', 'rank', 'rank', 'rank', 'state', 'ranking', 'rank', 'address', 'range', 'area', 'area', 'weight', 'area', 'ranking', 'depth', 'depth', 'address', 'rank', 'ranking', 'elevation', 'elevation', 'elevation', 'result', 'ranking', 'ranking', 'area', 'age', 'rank', 'address', 'elevation', 'ranking', 'address', 'position', 'position', 'address', 'position', 'address', 'address']","['the_geom', 'CSA2010', 'teenbir10', 'teenbir11', 'teenbir12', 'teenbir13', 'termbir10', 'termbir11', 'termbir12', 'termbir13', 'birthwt10', 'birthwt11', 'birthwt12', 'birthwt13', 'prenatal10', 'prenatal11', 'prenatal12', 'prenatal13', 'leadtest10', 'leadtest11', 'leadtest12', 'leadtest13', 'ebl10', 'ebl11', 'ebl12', 'ebl13', 'tanf11', 'tanf12', 'tanf13', 'liquor11', 'liquor12', 'liquor13', 'fastfd11', 'fastfd13', 'hfai12', 'lifeexp11', 'lifeexp12', 'lifeexp13', 'mort1_11', 'mort1_12', 'mort1_13', 'mort14_11', 'mort_14_12', 'mort_14_13', 'mort24_11', 'mort24_12', 'mort24_13', 'mort44_11', 'mort44_12', 'mort44_13', 'mort64_11', 'mort64_12', 'mort64_13', 'mort84_11', 'mort84_12', 'mort84_13', 'mort85_11', 'mort85_12', 'mort85_13']"
fa2eec7f-768f-41e1-a139-a66679f4a608,"Yearly Data for Spoken Language Preferences of Social Security Disability Insurance Claimants (FY 2016, including 53rd week)",This dataset provides annual volume of the Social Security Disability initial claims at the national level from federal fiscal year 2016 shown two ways—we base one on a 52-week reporting period and one on a 53-week reporting period.,"Yearly Data for Spoken Language Preferences of Social Security Disability Insurance Claimants (FY 2016, including 53rd week) (https://catalog.data.gov/dataset/fa2eec7f-768f-41e1-a139-a66679f4a608) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)",Social Security Administration,"[2016,53rd-week,claimants,disability,disability-claimants,social-security,social-security-administration,ssa,survivor]","[Social Security Administration,Social Security Administration]","[fedcb538362527cc01b551df22d09fb339df55f7bc32fb76bee91e661b2269fa.application.vnd.openxmlformats-officedocument.spreadsheetml.sheet,010b31561ee6ed9a1dfa9ea77023ba0004a009ec7fff7ee2d94cd1d6091cce1d.text.csv]","['language', 'plays', 'area']","['Social Security Administration (SSA)', 'Unnamed: 1', 'Unnamed: 2']"
fa59eec8-5073-4b63-b1fd-ff3f891d00d7,Data from: Host specificity of Aphelinus species collected from soybean aphid in Asia,"The soybean aphid, Aphis glycines Matsumura (Hemiptera: Aphididae), is native to Asia where it is an occasional pest of soybean, Glycine max (L.). Aphis glycines was found during 2000 in North America and since then has spread throughout much of the area where soybean is grown. In Asia, A. glycines seldom reaches damaging levels; however in North America, it has become the most important insect pest of soybean, decreasing yields and incurring large control costs. Field surveys and exclosure experiments in China showed that natural enemies can limit soybean aphid abundance. A project to find, evaluate, and introduce Asian natural enemies into North America was initiated in 2001, with an emphasis on parasitoids. To ensure that introductions of exotic parasitoids would have minimum impact on non-target species, we tested host specificity of all candidates for introduction. These data sets provide results of no-choice laboratory experiments on host specificity of 13 populations in seven species from three species complexes in the genus Aphelinus (Hymenoptera: Aphelinidae). They also provide results of experiments on the mechanisms of host specificity in three parasitoid species with narrow host ranges.",Data from: Host specificity of Aphelinus species collected from soybean aphid in Asia (https://catalog.data.gov/dataset/fa59eec8-5073-4b63-b1fd-ff3f891d00d7) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/),USDA NAL,"[aphelinus-asychis-complex,aphelinus-coreae,aphelinus-glycinis,aphelinus-mali-complex,aphelinus-rhamni,aphelinus-varipes-complex,biological-control,np304,soybean-aphid]","[Department of Agriculture,Department of Agriculture,Department of Agriculture,Department of Agriculture,Department of Agriculture,Department of Agriculture,Department of Agriculture,Department of Agriculture,Department of Agriculture,Department of Agriculture,Department of Agriculture,Department of Agriculture]","[cfb59093d159bb62cb073be827b4e4488d812891a3c8e54d8753263de6080081.text.csv,1394e2239dfe49c57c863b73b56ca000d865c818f19cf79ba03a956e8caf04d9.text.csv,489096c99fbd1e5b6785a543d9ac2aac046003f6bfe00569b9138f3ee099d12d.text.csv,b5e65f3d41a8d8712cad2b9c31b8419ed55136a4ab75fe5dd51cc6e0008a5a8b.text.csv,67470630d235f3f9f01478091510dd736051b34c568b7f3c633f2689f7c2bf8e.text.csv,a9f89948656cf814371ba85a9c555179d0bb007fc9f565526de6b1c9a97871c5.text.csv,a9e8a67e7109e53c9793d1850625e4261755ffab181c67186178c4ae748a7628.text.csv,681880d6d6e163aa52ffd9d75b188030405686f65e69a14a8ac0aa1608c2a321.text.csv,7d78f8cfd29e9fb6c4b15c59514945e1366de849ca8836ccdbcb36574db22143.text.csv,2a832bbc7290a55e5c8459c9f0235a7348ecd02e06679f5efb7dd718bce03dea.text.csv,4bc297613f29af9e0955284b0e528c0db4988c66d1fcfdf78635e22cfcecc39b.text.csv,5a391c2e6f5312c040889b52dbf34ce2f6cda836a0175075a09020e0d670a24a.text.csv]","['address', 'country', 'address', 'year', 'address', 'address', 'position', 'day', 'rank', 'type', 'address', 'duration', 'address', 'duration', 'album', 'status', 'plays', 'plays', 'plays', 'plays', 'plays'] ['address', 'address', 'rank', 'region', 'area', 'address', 'region', 'status', 'weight', 'weight', 'area', 'status', 'weight', 'ranking', 'age', 'ranking', 'age', 'age', 'age', 'ranking', 'age', 'age', 'age', 'age', 'age', 'education', 'area', 'weight', 'country', 'education', 'language', 'family', 'education', 'country', 'plays', 'status', 'status', 'area'] ['address', 'country', 'city', 'year', 'address', 'address', 'rank', 'position', 'area', 'address', 'duration', 'address', 'year', 'status', 'status', 'plays', 'plays', 'plays', 'plays', 'ranking', 'plays', 'weight'] ['address', 'country', 'species', 'year', 'country', 'region', 'city', 'address', 'plays', 'address', 'address', 'address']","['species', 'country', 'city', 'year', 'orighost', 'sourceid', 'subculture', 'block', 'location', 'exphost', 'datein', 'timein', 'dateout', 'timeout', 'waspfate', 'plantfate', 'nmum', 'nemer', 'nadults', 'nmales', 'nfemales'] ['species', 'sourceid', 'block', 'order', 'exphost', 'datexp', 'aphidID', 'location', 'approaches', 'stings', 'misses', 'leg', 'longstingord', 'sapprmin', 'spprsec', 'eapprmin', 'eapprsec', 'sstingmin', 'sstingsec', 'estingmin', 'estingsec', 'shfmin', 'shfsec', 'ehfmin', 'ehfsec', 'hf', 'jump', 'visits', 'disturb', 'up', 'wave', 'buck', 'kick', 'rotate', 'walk', 'corn', 'drop', 'twitch'] ['species', 'country', 'city', 'year', 'orghost', 'sourceid', 'block', 'location', 'exphost', 'datein', 'timein', 'dateout', 'timeout', 'waspfate', 'plantfate', 'nmum', 'nemer', 'nadults', 'nmales', 'malewt', 'nfemales', 'femalewt'] ['genus', 'complex', 'species', 'year', 'country', 'region', 'locations', 'host_plant_species', 'founding_number', 'collector', 'permit_number', 'voucher_id']"
