index_set,field_set,query_id,query,nDCG@5,nDCG@10,nDCG@50,p@5,p@10,p@50,r@5,r@10,r@50,result,search_score,not_found,rel_docs
1,semantic_only,DS1-E-0091,enrollment rate public private universities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('06aede0a-6b2f-44f2-b8e6-20a0fba9460b', 1.0), ('0c3900b4-3b8e-4421-bf49-b21dc7f7a2a1', 1.0), ('11365e78-9e20-4e17-81d1-317c741ac685', 1.0), ('2ebd1d6f-72e6-45b0-ab0e-0b306522d52e', 1.0), ('4390538d-a871-4187-99d8-348736cac6d8', 1.0), ('4c8c16f2-a936-4c81-8b28-d34ae181caf8', 1.0), ('638d3bba-102b-4527-ace2-87e6e1554ad0', 1.0), ('74df254d-193e-4de7-aaf4-0d5f5b306e84', 2.0), ('c219f4cf-30f4-4ca1-b3a6-7a55f5a95c52', 1.0), ('d04d68d5-bd7a-411c-96ca-afa84be6317c', 1.0), ('e39afdcb-f5c8-45c4-a62f-7d72b50fcb5e', 1.0), ('f36a7c58-a3bf-4d4c-9478-922f53622a80', 1.0)]","[('06aede0a-6b2f-44f2-b8e6-20a0fba9460b', 1.0), ('0c3900b4-3b8e-4421-bf49-b21dc7f7a2a1', 1.0), ('11365e78-9e20-4e17-81d1-317c741ac685', 1.0), ('2ebd1d6f-72e6-45b0-ab0e-0b306522d52e', 1.0), ('4390538d-a871-4187-99d8-348736cac6d8', 1.0), ('4c8c16f2-a936-4c81-8b28-d34ae181caf8', 1.0), ('638d3bba-102b-4527-ace2-87e6e1554ad0', 1.0), ('74df254d-193e-4de7-aaf4-0d5f5b306e84', 2.0), ('c219f4cf-30f4-4ca1-b3a6-7a55f5a95c52', 1.0), ('d04d68d5-bd7a-411c-96ca-afa84be6317c', 1.0), ('e39afdcb-f5c8-45c4-a62f-7d72b50fcb5e', 1.0), ('f36a7c58-a3bf-4d4c-9478-922f53622a80', 1.0)]"
1,semantic_only,DS1-E-0092,changes in dietary contents,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('1c2ad785-4843-46ac-9d11-6a48bddda2a5', 1.0), ('1cf538f9-5e17-4cce-93ee-e2d60b42ea55', 2.0), ('2648d49a-70f3-4fa4-9e18-00682586af0f', 1.0), ('2e0c255a-161e-49b4-bd6e-bcef030a9b8e', 1.0), ('3570bc42-5e64-4c69-b935-64475b8c9d79', 1.0), ('3c6247bc-d7ec-4ab5-a6b6-6dc6ab41cb5a', 1.0), ('422760c2-6f06-4cf2-8474-865489c095ad', 1.0), ('5054ee1f-b88e-47ab-accd-d2cca99d3b26', 1.0), ('b8124eba-f104-4914-9d93-be3c01aba428', 1.0), ('c7f715a6-1f47-4a8d-adb6-3f6ca168d6b6', 1.0), ('cda75d12-7098-4992-8623-ac45d58de376', 1.0), ('e07bb242-2507-4470-a2c7-1a0c3ab6b941', 1.0)]","[('1c2ad785-4843-46ac-9d11-6a48bddda2a5', 1.0), ('1cf538f9-5e17-4cce-93ee-e2d60b42ea55', 2.0), ('2648d49a-70f3-4fa4-9e18-00682586af0f', 1.0), ('2e0c255a-161e-49b4-bd6e-bcef030a9b8e', 1.0), ('3570bc42-5e64-4c69-b935-64475b8c9d79', 1.0), ('3c6247bc-d7ec-4ab5-a6b6-6dc6ab41cb5a', 1.0), ('422760c2-6f06-4cf2-8474-865489c095ad', 1.0), ('5054ee1f-b88e-47ab-accd-d2cca99d3b26', 1.0), ('b8124eba-f104-4914-9d93-be3c01aba428', 1.0), ('c7f715a6-1f47-4a8d-adb6-3f6ca168d6b6', 1.0), ('cda75d12-7098-4992-8623-ac45d58de376', 1.0), ('e07bb242-2507-4470-a2c7-1a0c3ab6b941', 1.0)]"
1,semantic_only,DS1-E-0093,religion percentage data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['60303f02-1e75-4c6a-9571-ef8446642eea', 'cb499b74-fb98-45a4-9e91-1d9c25c59faa', '2b446066-939f-4423-995e-604438d4968a', '6f1639fb-4262-454c-aa39-db33fd8b2c6a', '3c31ca72-ede3-40ab-8781-28f25a670a68', '18ace23a-d0e7-4cae-b7c1-68feb81622f1', 'be168ca7-07d5-4795-ae62-6c8e8c4a1cde', '1cac7afd-d51d-4650-8ccb-329bfafc37df', 'a902386c-60be-48f5-a67b-f945026389fa', 'b110fd4e-c846-4c8e-91ad-6e27bf3d8330', 'b4a8b7e4-0e1e-4be7-afdd-eb7cc7813c44', '7c2bfe2c-95aa-4ce1-9444-f4eb05a0f6e6', 'bc3186e1-ffbd-40ec-865a-a55a9950c647', '32b52281-253e-4f42-b017-f48dacbd5395', '3f3257b4-86bf-4122-9b46-ee690f8bca10', '000f1c44-a0b8-402f-8d4b-a4b66dfb7734']","[8.552534, 6.1591883, 3.8412209, 3.338633, 2.7908897, 2.277236, 2.1013765, 1.9414902, 1.332963, 0.8322668, 0.8322668, 0.6059036, 0.51228714, 0.46273804, 0.2759285, 0.116989136]","[('5652d7c5-e476-498a-b8ef-3b6c6aea624d', 1.0), ('aeb25469-e447-40e7-ad4d-337083b4459e', 1.0), ('ce678696-063b-474d-ae38-261c8e4ddca1', 1.0), ('d5dcb547-3843-422b-89f9-4d2cb5d1d251', 1.0)]","[('5652d7c5-e476-498a-b8ef-3b6c6aea624d', 1.0), ('aeb25469-e447-40e7-ad4d-337083b4459e', 1.0), ('ce678696-063b-474d-ae38-261c8e4ddca1', 1.0), ('d5dcb547-3843-422b-89f9-4d2cb5d1d251', 1.0)]"
1,semantic_only,DS1-E-0094,students start own business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('127aa123-579e-4aac-adc9-7aba8c8dab5d', 2.0), ('2267a0c9-e1da-42b5-8c02-a5fe343e28c3', 1.0), ('24ff9360-2803-4a6d-8603-6e9b25960df7', 1.0), ('27f7c6ba-58b4-4407-abf8-d88ef5d75342', 1.0), ('4ce2b31a-746e-44a1-8773-1ff6b03c7bf1', 1.0), ('4fcac770-08c7-4b45-95be-46a490484d07', 1.0), ('5407b3c7-6c3a-4005-812f-1af7b67fc2f3', 1.0), ('653c38b3-d7cb-4f9f-bc08-ab1bdffb48b3', 1.0), ('6a2de4e6-2472-41f3-867e-165e9bc83aa9', 2.0), ('6f61cf1a-ec44-49a3-8e00-c6123d7389ee', 1.0), ('77cfd194-f74f-4cf4-abc5-b997d9d74a69', 1.0), ('919b38d9-4e3b-4467-a03b-aacbe91f5dee', 1.0), ('a51098ad-d4f9-4ed3-9811-1f07c3afbc87', 1.0), ('a78412b2-0c57-44b4-8deb-1d923a07f6b3', 2.0), ('c5a48971-c088-422e-9127-4a22d877fd38', 1.0)]","[('127aa123-579e-4aac-adc9-7aba8c8dab5d', 2.0), ('2267a0c9-e1da-42b5-8c02-a5fe343e28c3', 1.0), ('24ff9360-2803-4a6d-8603-6e9b25960df7', 1.0), ('27f7c6ba-58b4-4407-abf8-d88ef5d75342', 1.0), ('4ce2b31a-746e-44a1-8773-1ff6b03c7bf1', 1.0), ('4fcac770-08c7-4b45-95be-46a490484d07', 1.0), ('5407b3c7-6c3a-4005-812f-1af7b67fc2f3', 1.0), ('653c38b3-d7cb-4f9f-bc08-ab1bdffb48b3', 1.0), ('6a2de4e6-2472-41f3-867e-165e9bc83aa9', 2.0), ('6f61cf1a-ec44-49a3-8e00-c6123d7389ee', 1.0), ('77cfd194-f74f-4cf4-abc5-b997d9d74a69', 1.0), ('919b38d9-4e3b-4467-a03b-aacbe91f5dee', 1.0), ('a51098ad-d4f9-4ed3-9811-1f07c3afbc87', 1.0), ('a78412b2-0c57-44b4-8deb-1d923a07f6b3', 2.0), ('c5a48971-c088-422e-9127-4a22d877fd38', 1.0)]"
1,semantic_only,DS1-E-0095,difference crime rates highly low educated people,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('20e29a5b-ea49-4102-a5fe-e45da12ca0ad', 1.0), ('2ff88dc2-b0d2-4048-8286-df5955c9276a', 1.0), ('686e3e78-2e95-44b4-89d0-bb4e2363ff0f', 1.0), ('6ba77e40-7958-48bb-b9e3-f857f0e2c269', 1.0), ('6bceaabe-65d9-452e-9e39-5316d8c17bb7', 1.0), ('6c052ef9-bd57-439e-a84e-548fcb98a7de', 1.0), ('79e2f951-21cf-45b8-8089-e79ab030b55c', 1.0), ('93a69c95-583b-427a-886c-7307a2611a8a', 1.0), ('9fbcfd86-7816-4f2e-b50a-d99715400df3', 1.0), ('a14da63d-a0fa-406f-8263-8637aa14155a', 1.0), ('d33011b9-f2e6-4ca8-bd9d-69508167f369', 1.0), ('fbe8e8b8-4a76-4a3d-a958-9ef6344599ed', 1.0)]","[('20e29a5b-ea49-4102-a5fe-e45da12ca0ad', 1.0), ('2ff88dc2-b0d2-4048-8286-df5955c9276a', 1.0), ('686e3e78-2e95-44b4-89d0-bb4e2363ff0f', 1.0), ('6ba77e40-7958-48bb-b9e3-f857f0e2c269', 1.0), ('6bceaabe-65d9-452e-9e39-5316d8c17bb7', 1.0), ('6c052ef9-bd57-439e-a84e-548fcb98a7de', 1.0), ('79e2f951-21cf-45b8-8089-e79ab030b55c', 1.0), ('93a69c95-583b-427a-886c-7307a2611a8a', 1.0), ('9fbcfd86-7816-4f2e-b50a-d99715400df3', 1.0), ('a14da63d-a0fa-406f-8263-8637aa14155a', 1.0), ('d33011b9-f2e6-4ca8-bd9d-69508167f369', 1.0), ('fbe8e8b8-4a76-4a3d-a958-9ef6344599ed', 1.0)]"
1,semantic_only,DS1-E-0096,metropolitan office workers average commute time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('7bd97483-a7bc-4319-b6fa-1db84564466d', 1.0), ('a78412b2-0c57-44b4-8deb-1d923a07f6b3', 1.0), ('ce8db82d-ffe7-4116-8741-b56ccc628c16', 2.0), ('cff74d25-b955-4a16-810c-9c909c9e3f9f', 1.0), ('d786c0ba-4c15-4bc9-a062-95628618b03f', 1.0)]","[('7bd97483-a7bc-4319-b6fa-1db84564466d', 1.0), ('a78412b2-0c57-44b4-8deb-1d923a07f6b3', 1.0), ('ce8db82d-ffe7-4116-8741-b56ccc628c16', 2.0), ('cff74d25-b955-4a16-810c-9c909c9e3f9f', 1.0), ('d786c0ba-4c15-4bc9-a062-95628618b03f', 1.0)]"
1,semantic_only,DS1-E-1001,percentage humanities major americans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('2fe75099-dbcc-4839-a8cb-0084410939da', 1.0), ('4c0b326f-0a8a-4769-8c28-5d3efc00903f', 1.0), ('53c3e6b5-13e6-400b-b8a6-beae2fdc741c', 1.0), ('56c4878e-f4e0-4d52-9318-93a0d87a8224', 1.0), ('72dee4ae-5d83-4088-b8a3-439d6bbfb746', 1.0), ('0560b09f-d023-41a7-adb5-5ca0fd1f0f56', 1.0), ('a1d02343-6188-4c9f-84f5-1cfb7670cdf8', 1.0), ('a1d9f3ae-7880-46f4-9ec9-0b690f5c1011', 1.0)]","[('2fe75099-dbcc-4839-a8cb-0084410939da', 1.0), ('4c0b326f-0a8a-4769-8c28-5d3efc00903f', 1.0), ('53c3e6b5-13e6-400b-b8a6-beae2fdc741c', 1.0), ('56c4878e-f4e0-4d52-9318-93a0d87a8224', 1.0), ('72dee4ae-5d83-4088-b8a3-439d6bbfb746', 1.0), ('0560b09f-d023-41a7-adb5-5ca0fd1f0f56', 1.0), ('a1d02343-6188-4c9f-84f5-1cfb7670cdf8', 1.0), ('a1d9f3ae-7880-46f4-9ec9-0b690f5c1011', 1.0)]"
1,semantic_only,DS1-E-1002,new jersey new york commuters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('6bc15606-a807-4540-8b1c-a6e5cbf69bda', 1.0)]","[('6bc15606-a807-4540-8b1c-a6e5cbf69bda', 1.0)]"
1,semantic_only,DS1-E-1003,corn consumption by states,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('457469f2-5102-4751-ac91-16f441ceb1e3', 1.0), ('639fb4e3-d4af-4791-a8be-60afafba3c9e', 1.0), ('cffaa6f2-bf63-4f52-8ab8-bfa49f2a4adb', 1.0)]","[('457469f2-5102-4751-ac91-16f441ceb1e3', 1.0), ('639fb4e3-d4af-4791-a8be-60afafba3c9e', 1.0), ('cffaa6f2-bf63-4f52-8ab8-bfa49f2a4adb', 1.0)]"
1,semantic_only,DS1-E-1004,average retirement allowance companies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('0ae452d5-3ea7-4ea0-9b17-f23726c1f237', 1.0), ('1f9463c4-bf94-4680-a82a-a3a5e0e40fe5', 1.0), ('32b52281-253e-4f42-b017-f48dacbd5395', 1.0), ('4a435609-9126-4ae2-a0a5-d9fea072c8d3', 1.0), ('7056c2be-f7c9-402f-af6a-2f89b39e19ce', 1.0), ('98e9194a-9218-4874-9187-051097dfe5af', 1.0), ('99def26a-3573-42ea-8cb8-e88416ce6ce7', 1.0), ('9a0e7580-f2e9-45aa-8f28-ee556338cabd', 1.0), ('9ca61c93-a2e5-4021-902b-d125a9dc5d08', 1.0), ('c58e7557-940c-42ac-b7c9-9d3cad29d4d2', 1.0), ('f6c957e8-810a-4987-8135-fa8aa9dad328', 1.0), ('0143b74c-8c00-4622-876b-d0c667940da6', 1.0)]","[('0ae452d5-3ea7-4ea0-9b17-f23726c1f237', 1.0), ('1f9463c4-bf94-4680-a82a-a3a5e0e40fe5', 1.0), ('32b52281-253e-4f42-b017-f48dacbd5395', 1.0), ('4a435609-9126-4ae2-a0a5-d9fea072c8d3', 1.0), ('7056c2be-f7c9-402f-af6a-2f89b39e19ce', 1.0), ('98e9194a-9218-4874-9187-051097dfe5af', 1.0), ('99def26a-3573-42ea-8cb8-e88416ce6ce7', 1.0), ('9a0e7580-f2e9-45aa-8f28-ee556338cabd', 1.0), ('9ca61c93-a2e5-4021-902b-d125a9dc5d08', 1.0), ('c58e7557-940c-42ac-b7c9-9d3cad29d4d2', 1.0), ('f6c957e8-810a-4987-8135-fa8aa9dad328', 1.0), ('0143b74c-8c00-4622-876b-d0c667940da6', 1.0)]"
1,semantic_only,DS1-E-1005,annual municipality budgets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('0143b74c-8c00-4622-876b-d0c667940da6', 1.0), ('33f82ef9-ba35-4c23-bc33-106891636729', 1.0), ('397191a2-018a-4adf-ac2d-3a2ecb255ca0', 1.0), ('51ea24c0-55da-4d84-9ec6-b80e03aea90b', 1.0), ('797c9b50-84e9-4e21-bc19-cc5635cacd50', 1.0), ('8261ac8c-cf13-4948-a39e-ecb853b3c031', 1.0), ('8c98bdd0-1b07-43e8-a1fc-3268f54f8b4a', 1.0), ('9a919de1-1cf3-48f0-b85d-f0f9157ca1d1', 1.0), ('ad9ec7f6-dfd3-4850-b500-7d5964caddc8', 1.0), ('f8e1e83f-182b-45ad-91f2-98eb22c09617', 1.0)]","[('0143b74c-8c00-4622-876b-d0c667940da6', 1.0), ('33f82ef9-ba35-4c23-bc33-106891636729', 1.0), ('397191a2-018a-4adf-ac2d-3a2ecb255ca0', 1.0), ('51ea24c0-55da-4d84-9ec6-b80e03aea90b', 1.0), ('797c9b50-84e9-4e21-bc19-cc5635cacd50', 1.0), ('8261ac8c-cf13-4948-a39e-ecb853b3c031', 1.0), ('8c98bdd0-1b07-43e8-a1fc-3268f54f8b4a', 1.0), ('9a919de1-1cf3-48f0-b85d-f0f9157ca1d1', 1.0), ('ad9ec7f6-dfd3-4850-b500-7d5964caddc8', 1.0), ('f8e1e83f-182b-45ad-91f2-98eb22c09617', 1.0)]"
1,semantic_only,DS1-E-1006,us population under 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('51c6a05f-da64-46d8-b675-100a685a7d2b', 1.0), ('1391ae5e-77de-45f5-92d8-bc46e886563a', 1.0), ('220b746d-bb39-4b44-88d8-033219f8f513', 1.0), ('26a18572-6f6b-482a-9bd3-d5ce8efc305a', 1.0), ('375547ae-48e6-4b07-8f5a-f7968addc0ca', 1.0), ('4a8e7693-6372-447e-8800-504edd740010', 1.0), ('604a3f21-a9e7-4a4f-a56c-30cccaeda92c', 1.0), ('672a2a63-867b-4e0f-9bad-7c60476d8b6a', 1.0), ('753f9621-9abd-426a-9d3d-19d8a5876f00', 1.0), ('7c1714c0-43d8-4c77-8c20-c429e7903ee1', 1.0)]","[('51c6a05f-da64-46d8-b675-100a685a7d2b', 1.0), ('1391ae5e-77de-45f5-92d8-bc46e886563a', 1.0), ('220b746d-bb39-4b44-88d8-033219f8f513', 1.0), ('26a18572-6f6b-482a-9bd3-d5ce8efc305a', 1.0), ('375547ae-48e6-4b07-8f5a-f7968addc0ca', 1.0), ('4a8e7693-6372-447e-8800-504edd740010', 1.0), ('604a3f21-a9e7-4a4f-a56c-30cccaeda92c', 1.0), ('672a2a63-867b-4e0f-9bad-7c60476d8b6a', 1.0), ('753f9621-9abd-426a-9d3d-19d8a5876f00', 1.0), ('7c1714c0-43d8-4c77-8c20-c429e7903ee1', 1.0)]"
1,semantic_only,DS1-E-1009,number elderly people aging rate municipality us,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('3be408bf-5394-4bd2-887b-4db053b09566', 1.0), ('3fd8159c-1043-4ac5-b030-547c998c3bcc', 1.0), ('5044c3fd-02b1-426a-a061-db2c551386ac', 1.0), ('82ab9f23-c206-437f-a311-9f28f8b245c6', 1.0), ('878d59c4-b645-47fe-bac5-1db552753f02', 1.0), ('a9941aa0-18f5-43fe-aebf-37b76ca002ac', 1.0), ('de6140e6-345e-450d-82a6-368d593f3f9b', 1.0), ('5aee4850-803c-4851-ad6a-734849e32bc5', 1.0)]","[('3be408bf-5394-4bd2-887b-4db053b09566', 1.0), ('3fd8159c-1043-4ac5-b030-547c998c3bcc', 1.0), ('5044c3fd-02b1-426a-a061-db2c551386ac', 1.0), ('82ab9f23-c206-437f-a311-9f28f8b245c6', 1.0), ('878d59c4-b645-47fe-bac5-1db552753f02', 1.0), ('a9941aa0-18f5-43fe-aebf-37b76ca002ac', 1.0), ('de6140e6-345e-450d-82a6-368d593f3f9b', 1.0), ('5aee4850-803c-4851-ad6a-734849e32bc5', 1.0)]"
1,semantic_only,DS1-E-1010,mining manufacturing industries state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['080afbda-1287-4d56-892f-5e7cccd79adf', '75b2f0dc-ed03-454a-b02d-951da90c91c1', '7a00f1b4-2c8c-4033-bd86-4d38440d7002', '84338870-e11b-4c04-9068-6f54ff55daa4', '8efe6e2f-8aab-493e-8b9d-cf3b3f1036e6', 'dcffcb82-eeef-40f8-b979-371f3939cee9', '9e61b029-aad9-4c8d-9414-963e29300f93', '4c944eff-416f-4597-abbf-4a1bc5848157', '8993ec5a-0bad-4ef2-b2c6-b785f75d6787', 'd980fb9c-934c-4a24-9420-a7b268101e5f', '5a28e284-184a-4952-8bc4-38b049637de0', '74944457-81c9-412b-b8d6-ca67f9d6813a', 'af46683f-fcaa-4da3-afbd-d0c0c0c39bdb', '4405b61b-7126-4721-a4ad-a46d76908a7a', '470074e6-ede7-47ea-85c3-f9b95faf33c5', '5d77116d-de11-4d25-8d81-bae9e9860ed4', '6295ae87-bc37-4de2-9253-9663ad24d779', '78af7266-6247-4ca5-ac57-b691265ad721', 'd7f623cc-913f-44a7-8fd0-9d041f5ded4d', 'd38911e6-c27d-476a-af61-bb644c92edd1', '38636c99-5604-4978-99b9-3b51ff43130d', '83c60dbd-6a47-4817-b59e-a5e268f6b0a4', 'a8bb1cce-0510-4a74-9f75-f939024d5efb', 'b2a7ab57-3001-497a-841b-d87c5f27ef63', 'c5fd0e5f-4fbd-438f-ae59-b6a57cc6f4ba', '9109c881-bb59-42b4-a96f-a7c36be90d9b', '8a241219-5ea2-4424-83fe-fa3676fa226f', 'e2587f4d-9764-4857-8779-1a809233636f', '193c5d6e-51b7-4397-a282-03b10f03b3a6', '4d7d6b90-70d5-43b6-92a0-8dcb394874c9', '566fd94c-ed18-49fb-b03a-ede41b9a31d6', '631839c7-c46e-4179-a9c2-090b663388ab', 'e1b20741-d2a9-49d8-85cc-643efab8116c', 'f0d8cabb-ba67-4e2b-8931-c911236bda09', '60cb7f3f-5599-4dac-a282-04bd85292e95', '857c01f7-5694-42fc-b324-3e2d23500aa7', 'b01fbe3f-9184-4135-b6a6-501014ae4eb5', 'bf9e8b5c-4c8e-49d8-93ad-4bcf0ee34f36', 'd4bd3602-b291-4cc8-a78d-2440719b4aeb', 'd9d2cc43-2ab2-4ad1-94a4-762da674ccd3', 'cea52d1c-185d-494c-a207-2b6b396d42a5', '6d824794-0798-425c-8fd2-eeae698b0a95', '66783392-4d2d-4b85-838d-e35a92bfd92d', '869df106-68cf-4476-aff7-540d6af82df7', '98a25cba-7459-41cd-96a3-fd70d84df39a', 'a09f95ef-f693-4f32-8df9-f42abc112b20', 'de6a28d1-da08-4c07-af1b-89590b00d0a5', 'ec47a963-9e23-4f13-b35d-33a261707515', '0ab89201-1f8b-4d73-b9bd-58f0fd8b8012', '2171c273-9c84-4f47-8e9b-371db1af45b6']","[2.0373986, 2.0373986, 2.0373986, 2.0373986, 2.0373986, 2.0373986, 2.0279315, 2.0260196, 2.0260196, 2.0260196, 2.0221798, 2.0214467, 2.0214467, 2.0180292, 2.0180292, 2.0180292, 2.0180292, 2.0180292, 2.0180292, 2.0177674, 2.0131695, 2.0131695, 2.0131695, 2.0131695, 2.0131695, 2.0044777, 2.004239, 2.0022383, 1.9994437, 1.9994437, 1.9994437, 1.9994437, 1.9994437, 1.9994437, 1.9985436, 1.9985436, 1.9985436, 1.9985436, 1.9985436, 1.9985436, 1.9953877, 1.9907393, 1.9817464, 1.9817464, 1.9817464, 1.9817464, 1.9817464, 1.9817464, 1.9771879, 1.9771879]","[('010c414f-8bb5-48cf-aeb9-bcbe6c44fbec', 2.0), ('034bfa7b-537c-4448-af4e-7cb9dd1d77b2', 1.0), ('1dbe383f-c5d1-4db9-bcf9-f120e9cb5816', 1.0), ('1e8ee6c2-fa36-4004-b8ed-86d2ba86d90d', 1.0), ('22151220-f605-439a-a8dd-a83717e912a8', 1.0), ('36241d6b-60e3-4787-8e58-73fa09b31bf7', 1.0), ('41f258ea-4896-4769-b5e3-e19e9439d2e1', 1.0), ('5d63267e-bc4f-4ce3-a869-bfa75184143e', 1.0), ('7bfffb21-5c0b-4b66-b03a-ef05ac5721a8', 1.0), ('f7993bf6-2f30-489a-98f1-677acb9be0cd', 1.0), ('174d43fd-6a80-4f03-97bc-dadbd77aa7db', 1.0)]","[('010c414f-8bb5-48cf-aeb9-bcbe6c44fbec', 2.0), ('034bfa7b-537c-4448-af4e-7cb9dd1d77b2', 1.0), ('1dbe383f-c5d1-4db9-bcf9-f120e9cb5816', 1.0), ('1e8ee6c2-fa36-4004-b8ed-86d2ba86d90d', 1.0), ('22151220-f605-439a-a8dd-a83717e912a8', 1.0), ('36241d6b-60e3-4787-8e58-73fa09b31bf7', 1.0), ('41f258ea-4896-4769-b5e3-e19e9439d2e1', 1.0), ('5d63267e-bc4f-4ce3-a869-bfa75184143e', 1.0), ('7bfffb21-5c0b-4b66-b03a-ef05ac5721a8', 1.0), ('f7993bf6-2f30-489a-98f1-677acb9be0cd', 1.0), ('174d43fd-6a80-4f03-97bc-dadbd77aa7db', 1.0)]"
1,semantic_only,DS1-E-1011,robbery prosecution rate 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('3ded7c10-0bb2-42f6-97b7-2a29cb2311b9', 1.0), ('7b4e84ff-0aef-4c16-8070-4b0a9ba3644b', 1.0), ('9dc6c503-8bad-4525-b4b7-9e3b95f6b923', 1.0), ('dc064b92-0be2-4528-b0df-c194b7eccf04', 1.0), ('78afe5c8-163a-40ed-bd9c-071a44dc373d', 1.0)]","[('3ded7c10-0bb2-42f6-97b7-2a29cb2311b9', 1.0), ('7b4e84ff-0aef-4c16-8070-4b0a9ba3644b', 1.0), ('9dc6c503-8bad-4525-b4b7-9e3b95f6b923', 1.0), ('dc064b92-0be2-4528-b0df-c194b7eccf04', 1.0), ('78afe5c8-163a-40ed-bd9c-071a44dc373d', 1.0)]"
1,semantic_only,DS1-E-1016,percentage americans married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('b7ed59a5-7277-46bb-90a4-81a3578df9a3', 1.0), ('0173357f-5eec-4dee-9194-9e8eb75e4aea', 1.0), ('06a68928-bd45-4797-9967-5538c05a4c8d', 1.0), ('1723adf2-4ec7-4f5c-90ae-a91325a296c9', 1.0), ('66af83f5-d0da-418b-aad6-9ec2555850e1', 1.0), ('8732fde7-0c7f-4c6b-ba6f-8763f61b46f2', 1.0), ('9029e324-cc38-46e6-a06b-992a8b0496c1', 1.0), ('99def26a-3573-42ea-8cb8-e88416ce6ce7', 1.0), ('9ca61c93-a2e5-4021-902b-d125a9dc5d08', 1.0), ('a6b259d7-c9ca-4193-a2ed-6e11e1c37d2e', 1.0)]","[('b7ed59a5-7277-46bb-90a4-81a3578df9a3', 1.0), ('0173357f-5eec-4dee-9194-9e8eb75e4aea', 1.0), ('06a68928-bd45-4797-9967-5538c05a4c8d', 1.0), ('1723adf2-4ec7-4f5c-90ae-a91325a296c9', 1.0), ('66af83f5-d0da-418b-aad6-9ec2555850e1', 1.0), ('8732fde7-0c7f-4c6b-ba6f-8763f61b46f2', 1.0), ('9029e324-cc38-46e6-a06b-992a8b0496c1', 1.0), ('99def26a-3573-42ea-8cb8-e88416ce6ce7', 1.0), ('9ca61c93-a2e5-4021-902b-d125a9dc5d08', 1.0), ('a6b259d7-c9ca-4193-a2ed-6e11e1c37d2e', 1.0)]"
1,semantic_only,DS1-E-1017,percentage hills mountains plateaus flatlands inland waters alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('1a7993a7-13d6-42fd-9b0f-a848c1814ec0', 1.0), ('21372795-23ad-4438-9ec8-cf8f9d51e43e', 1.0), ('2546a545-8a45-43fd-b8f8-2b4c72713aae', 1.0), ('461464a2-68d6-48e0-8330-d1db782d3d6e', 1.0), ('5a87632e-6ec0-495a-b799-26227b59cda0', 1.0), ('76fb4544-0acd-43e1-b636-17aa067c7b1c', 1.0), ('a8f5c8c7-e2b4-4136-bdc7-8a9e8d32d818', 1.0), ('b851df27-45a0-4df2-a72d-9bf52cb26d51', 1.0), ('c63a655b-40b3-4441-8d9a-700d488c70c1', 1.0), ('e4211b2b-c397-4c30-a9da-2b0160ffeeb6', 1.0), ('01bd6b6d-6cce-4265-8364-813f7404bad2', 1.0)]","[('1a7993a7-13d6-42fd-9b0f-a848c1814ec0', 1.0), ('21372795-23ad-4438-9ec8-cf8f9d51e43e', 1.0), ('2546a545-8a45-43fd-b8f8-2b4c72713aae', 1.0), ('461464a2-68d6-48e0-8330-d1db782d3d6e', 1.0), ('5a87632e-6ec0-495a-b799-26227b59cda0', 1.0), ('76fb4544-0acd-43e1-b636-17aa067c7b1c', 1.0), ('a8f5c8c7-e2b4-4136-bdc7-8a9e8d32d818', 1.0), ('b851df27-45a0-4df2-a72d-9bf52cb26d51', 1.0), ('c63a655b-40b3-4441-8d9a-700d488c70c1', 1.0), ('e4211b2b-c397-4c30-a9da-2b0160ffeeb6', 1.0), ('01bd6b6d-6cce-4265-8364-813f7404bad2', 1.0)]"
