data_filename,colSemantics,colSemantics_s10,colSemantics_s20,colSemantics_s30,colSemantics_s40,colSemantics_s50,colSemantics_s60,colSemantics_s70,colSemantics_s80,colSemantics_s90,colSemantics_s95,colSemantics_s98,colSemantics_s99,colNames,colScores,colComplete,colTypes,colLen
0fb0212037717165a5c61f36c2fba87b02f865f160bbedb4965c210b8100f5e5.text.csv,"['country', 'category']","['country', 'category']","['country', 'category']","['country', 'category']","['country', 'category']","['country', 'category']","['country', 'category']","['country', 'category']","['country', 'category']","['country', 'category']","['country', 'category']","['country', 'category']","['country', 'category']","['chCountry', 'chThreshold']","[0.9911, 0.9994]","[1.0, 1.0, 1.0, 0.9783, 0.6531, 0.6531, 0.6667, 0.6667, 0.6531]","[dtype('O'), dtype('int64'), dtype('O'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64')]","[10.4268, 3.3415]"
94962eb2db9f41c6b5b773e34bc97921f3782bc00b9bc77780ccee4ac7879f4d.text.csv,"['service', 'description', 'address', 'name', 'company', 'description', 'code', 'operator', 'status', 'status', 'region']","['service', 'description', 'address', 'name', 'company', 'description', 'code', 'operator', 'status', 'status', 'region']","['service', 'description', 'address', 'name', 'company', 'description', 'code', 'operator', 'status', 'status', 'region']","['service', 'address', 'name', 'company', 'description', 'code', 'operator', 'status', 'status', 'region']","['address', 'name', 'company', 'description', 'code', 'operator', 'status', 'region']","['address', 'name', 'company', 'description', 'code', 'operator', 'status', 'region']","['name', 'company', 'code', 'operator', 'region']","['name', 'company', 'code']","['name', 'company']",[],[],[],[],"['UTILITYTYPEABBREV', 'UTILITYDESCRIPTION', 'METERNUMBER', 'METERSERIALNUMBER', 'SERVICELOCATION', 'METERLOCATION', 'AGRMTNUMBER', 'AGREEMENTTITLE', 'ISPARENT', 'ISCHILD', 'PARENTMETER']","[0.3473, 0.2899, 0.5528, 0.8233, 0.8482, 0.5993, 0.7061, 0.663, 0.5072, 0.3416, 0.6566]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9996, 0.3602, 1.0, 0.9948, 1.0, 0.9781, 0.9781, 1.0, 0.9781, 0.9311, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1155]","[dtype('int64'), dtype('O'), dtype('O'), dtype('int64'), dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('int64'), dtype('O'), dtype('O'), dtype('int64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('int64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('int64'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('O')]","[2.0, 8.8914, 8.7095, 3.4441, 28.8517, 22.8294, 7.2135, 48.6859, 1.0, 1.0, 3.5878]"
14f830cceef97cfbac4ef00890c1dc6b8d24df6aba55a6c64d7b9a08fda42bfe.text.csv,[],[],[],[],[],[],[],[],[],[],[],[],[],['the_geom'],[nan],"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('float64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('int64'), dtype('float64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('float64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64')]",[5115.6477]
fd2336032213cf99fb6ef53dadf66ee858088ec12919e4101567315a1b43687b.text.csv,[],[],[],[],[],[],[],[],[],[],[],[],[],['Alarm Date'],[nan],"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64')]",[10.0]
052ff2530ffa9ba8061428b2fa317fc4af3cacc40748b7e1d05a520feb462330.text.csv,"['order', 'age']","['order', 'age']","['order', 'age']","['order', 'age']","['order', 'age']","['order', 'age']","['order', 'age']","['order', 'age']","['order', 'age']","['order', 'age']","['order', 'age']","['order', 'age']","['order', 'age']","['height', 'geometry']","[0.9913, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('int64'), dtype('O'), dtype('float64'), dtype('float64'), dtype('O'), dtype('bool')]","[4.0971, 3552.9098]"
dcd8b26b3ec846c65f07e940b4cd05ee5527a4afd31a242e1a42ecca6add168e.text.csv,"['age', 'species', 'description', 'location']","['age', 'species', 'description', 'location']","['species', 'description', 'location']","['species', 'description', 'location']","['species', 'description', 'location']","['species', 'description', 'location']","['species', 'description', 'location']","['species', 'description', 'location']",['species'],['species'],['species'],['species'],['species'],"['TMK', 'Species and Number of Trees', 'Common Name', 'Location ']","[0.1784, 1.0, 0.7928, 0.775]","[0.8373, 1.0, 0.9819, 1.0]","[dtype('O'), dtype('O'), dtype('O'), dtype('O')]","[10.3373, 23.0783, 14.3373, 37.6386]"
d812eff8f3ccd7065ae711732c68c7411a1cbbb0ba87c39200597b6ae9dfc2f9.text.csv,"['status', 'company', 'species', 'birth Date', 'weight', 'description', 'command', 'company', 'artist', 'location', 'region', 'city', 'state', 'address', 'company', 'position', 'status', 'symbol', 'state', 'artist', 'class', 'region', 'category', 'operator', 'name', 'region', 'state', 'notes', 'region', 'city', 'name', 'country', 'depth']","['status', 'company', 'species', 'birth Date', 'weight', 'description', 'command', 'company', 'artist', 'location', 'region', 'city', 'state', 'address', 'company', 'position', 'status', 'symbol', 'state', 'artist', 'class', 'region', 'category', 'operator', 'name', 'region', 'state', 'notes', 'region', 'city', 'name', 'country', 'depth']","['status', 'company', 'species', 'birth Date', 'weight', 'description', 'command', 'company', 'artist', 'location', 'region', 'city', 'state', 'address', 'company', 'position', 'status', 'symbol', 'state', 'artist', 'class', 'region', 'category', 'operator', 'name', 'region', 'state', 'notes', 'region', 'city', 'name', 'country', 'depth']","['status', 'company', 'species', 'birth Date', 'weight', 'description', 'command', 'company', 'artist', 'location', 'region', 'city', 'state', 'address', 'company', 'position', 'status', 'symbol', 'state', 'artist', 'class', 'region', 'operator', 'name', 'region', 'state', 'notes', 'region', 'city', 'name', 'country', 'depth']","['status', 'species', 'birth Date', 'weight', 'description', 'command', 'company', 'artist', 'location', 'city', 'state', 'address', 'company', 'position', 'status', 'symbol', 'state', 'artist', 'class', 'operator', 'name', 'region', 'state', 'notes', 'region', 'city', 'name', 'depth']","['status', 'species', 'birth Date', 'weight', 'description', 'command', 'company', 'artist', 'city', 'state', 'address', 'company', 'position', 'status', 'symbol', 'state', 'artist', 'class', 'operator', 'name', 'region', 'state', 'notes', 'city', 'name', 'depth']","['status', 'species', 'weight', 'description', 'command', 'company', 'artist', 'city', 'state', 'address', 'company', 'position', 'status', 'symbol', 'state', 'artist', 'class', 'operator', 'name', 'region', 'state', 'notes', 'city', 'name']","['status', 'species', 'weight', 'company', 'city', 'state', 'address', 'company', 'position', 'status', 'symbol', 'state', 'class', 'operator', 'region', 'state', 'city', 'name']","['status', 'company', 'city', 'state', 'address', 'company', 'position', 'status', 'symbol', 'state', 'operator', 'region', 'city', 'name']","['status', 'city', 'state', 'address', 'company', 'position', 'status', 'symbol', 'operator', 'region', 'city']","['status', 'city', 'address', 'company', 'position', 'status', 'symbol', 'operator', 'city']","['status', 'city', 'address', 'position', 'status', 'city']","['status', 'city', 'position', 'city']","['Filer_ID', 'Filer_NamL', 'Committee_Type', 'Rpt_Date', 'From_Date', 'Thru_Date', 'Elect_Date', 'Rec_Type', 'Form_Type', 'Tran_ID', 'Entity_Cd', 'Enty_NamL', 'Enty_NamF', 'Enty_NamT', 'Enty_NamS', 'Enty_City', 'Enty_ST', 'Enty_Zip4', 'Ctrib_Emp', 'Ctrib_Occ', 'Elec_Date', 'Ctrib_Date', 'Cmte_ID', 'Cand_NamL', 'Cand_NamF', 'Cand_NamT', 'Office_Cd', 'Offic_Dscr', 'Juris_Cd', 'Juris_Dscr', 'Off_S_H_Cd', 'Bal_Name', 'Bal_Num', 'Bal_Juris', 'Memo_Code', 'Memo_RefNo', 'Rpt_ID_Num']","[0.9945, 0.3479, 0.7838, nan, 0.5786, 0.7556, 0.6228, nan, nan, nan, 0.6224, 0.8438, 0.6173, 0.4462, 0.3786, 1.0, 0.9358, 0.9872, 0.9562, 1.0, 0.9826, 0.9619, 0.8713, 0.6793, 0.7797, 0.3786, 0.2689, 0.9688, 0.6262, 0.9484, 0.7849, 0.6043, 0.4701, 0.9985, 0.8495, 0.3451, 0.5595]","[0.9945, 1.0, 1.0, 0.8418, 1.0, 0.0388, 0.0388, 0.0525, 1.0, 1.0, 1.0, 1.0, 0.9997, 0.2156, 0.0025, 0.0005, 0.0, 0.0, 0.9987, 0.9976, 0.9975, 0.1893, 0.2056, 0.0009, 0.2797, 0.9986, 0.0, 0.9986, 0.5666, 0.1829, 0.007, 0.0005, 0.0, 0.1785, 0.1659, 0.1757, 0.0408, 0.1719, 0.0039, 0.151, 0.0836, 0.1497, 0.0005, 0.1842, 0.9985]","[dtype('O'), dtype('O'), dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O')]","[6.9234, 90.6309, 3.0, 10.0, 3.2713, 3.2713, 3.9977, 4.0, 6.0, 7.0666, 3.0, 44.2801, 3.9359, 3.0219, 3.0014, 12.0425, 2.0023, 5.2966, 5.8311, 5.1524, 4.9579, 9.9904, 5.1879, 5.0965, 3.0158, 3.0, 3.0, 7.5183, 3.0, 3.6177, 2.9937, 10.6249, 2.8466, 5.5304, 2.999, 4.5313, 7.0925]"
5c1bc0303c593e6dce61ef034fdd0863c04b24b51fb094d61bc044e3141edd10.text.csv,"['country', 'category', 'region']","['country', 'category', 'region']","['country', 'category', 'region']","['country', 'category', 'region']","['country', 'category', 'region']","['country', 'category', 'region']","['country', 'category', 'region']","['country', 'category', 'region']","['country', 'category', 'region']","['country', 'category', 'region']","['country', 'category', 'region']","['country', 'category']","['country', 'category']","['polRigCountry', 'polRigThreshold', 'polRigCountryCode']","[0.9957, 0.9998, 0.9772]","[1.0, 1.0, 1.0, 0.9888, 0.4, 0.4, 0.4, 1.0]","[dtype('O'), dtype('int64'), dtype('O'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('O')]","[8.9398, 3.3735, 2.0]"
b675ee78e0bf9d2fbff7846a695014c37bd3caef5f26d1e61df5b4d7ee464c35.text.csv,"['state', 'result', 'result', 'species', 'result', 'range', 'rank', 'range', 'sales']","['state', 'result', 'result', 'species', 'result', 'range', 'rank', 'range', 'sales']","['state', 'result', 'result', 'result', 'rank', 'range', 'sales']","['state', 'result', 'result', 'result', 'rank', 'range', 'sales']","['state', 'result', 'result', 'range', 'sales']","['state', 'result', 'result', 'range']","['state', 'result']","['state', 'result']","['state', 'result']","['state', 'result']","['state', 'result']","['state', 'result']","['state', 'result']","['State', 'Avg-ASC-9-State-Rate', 'Avg-ASC-10-State-Rate', 'Avg-ASC-11-State-Rate', 'Avg-ASC-13-State-Rate', 'Median-ASC-9-State-Rate', 'Median-ASC-10-State-Rate', 'Median-ASC-11-State-Rate', 'Median-ASC-13-State-Rate']","[0.9933, 0.5264, 0.9937, 0.1595, 0.3605, 0.1868, 0.3329, 0.5526, 0.4493]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64')]","[2.0, 5.037, 5.0741, 5.5926, 5.0741, 5.0556, 5.1111, 5.7778, 5.5]"
536604101288b32f839eb106e88b880dec5b604586f4feaa558d45e6196cd7a5.text.csv,['area'],['area'],['area'],['area'],['area'],['area'],['area'],['area'],['area'],['area'],[],[],[],"['the_geom', 'CSA2010']","[nan, 0.9496]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64')]","[28062.4821, 19.8571]"
4c5dd893306c5bcac9f8f7d09409b28d655cdef3cf6925f58e9db034c36083c3.text.csv,"['name', 'symbol']","['name', 'symbol']","['name', 'symbol']","['name', 'symbol']","['name', 'symbol']","['name', 'symbol']","['name', 'symbol']","['name', 'symbol']","['name', 'symbol']","['name', 'symbol']",['name'],['name'],['name'],"['the_geom', 'Name', 'FolderPath']","[nan, 0.9998, 0.9465]","[1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64')]","[585.7419, 28.1613, 26.9677]"
ab48b0afb1e83dde043a07f9a97232447ecb22f042873fc967b7ebcb5cd9b6db.text.csv,"['description', 'notes', 'type', 'type', 'status']","['description', 'notes', 'type', 'type', 'status']","['description', 'notes', 'type', 'status']","['description', 'notes', 'type', 'status']","['description', 'notes', 'type']","['description', 'notes', 'type']","['description', 'notes', 'type']","['description', 'notes', 'type']",['notes'],['notes'],['notes'],['notes'],['notes'],"['Spreadsheet', 'Element or value display name', 'Description', 'Data type', 'Required?', 'Accepts null value?']","[nan, 0.7198, 0.9999, 0.7827, 0.1901, 0.3351]","[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O')]","[60.2222, 11.7222, 98.6111, 7.0, 1.0, 1.0]"
80b82542f1a693681ee8ed49e3a1e651eb2bb92b7832218ca4b614dca37efbbc.text.csv,"['region', 'category', 'notes', 'name', 'name', 'year']","['region', 'category', 'notes', 'name', 'name', 'year']","['region', 'category', 'notes', 'name', 'year']","['region', 'category']","['region', 'category']","['region', 'category']",['category'],['category'],['category'],['category'],['category'],['category'],['category'],"['GirlsSecCountryCode', ' GirlsSecIncCat', ' GirlsSecData', ' GirlsSecAgg', ' GirlsSecMedianValue', ' GirlsSecPRValue']","[0.5426, 0.9999, 0.2625, 0.2683, 0.1722, 0.2188]","[0.9952, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O')]","[2.0048, 4.9658, 11.0773, 5.558, 5.5631, 5.4888]"
e2fa77c6379e1f6d4ed4f0bc6c029da777e04e0c76b21905f5802adf5afc2e81.text.csv,"['day', 'description']","['day', 'description']","['day', 'description']","['day', 'description']","['day', 'description']","['day', 'description']","['day', 'description']","['day', 'description']","['day', 'description']","['day', 'description']","['day', 'description']","['day', 'description']","['day', 'description']","['date', 'pageTitle']","[0.9972, 1.0]","[1.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('int64')]","[22.0, 41.8546]"
0052ddc55a5dd14f70466c710e890088d3f9078e15f2feabd708065ba86cf0cd.text.csv,"['state', 'age', 'state', 'state', 'country', 'status', 'state', 'status', 'rank', 'state', 'country']","['state', 'age', 'state', 'state', 'country', 'status', 'state', 'status', 'rank', 'state', 'country']","['state', 'age', 'state', 'state', 'country', 'status', 'state', 'status', 'rank', 'state', 'country']","['state', 'age', 'state', 'state', 'state', 'rank', 'state', 'country']","['state', 'age', 'state', 'state', 'state', 'rank', 'state', 'country']","['state', 'age', 'state', 'state', 'rank', 'state', 'country']","['state', 'rank', 'state', 'country']","['state', 'rank']","['state', 'rank']",['state'],['state'],['state'],[],"['Reporting Area', 'Rubella, Current week, flag', 'Rubella, Previous 52 weeks Max†, flag', 'Rubella, Cum 2019†, flag', 'Rubella, Cum 2018†, flag', 'Rubella, congenital syndrome, Current week, flag', 'Rubella, congenital syndrome, Previous 52 weeks Max†, flag', 'Rubella, congenital syndrome, Cum 2019†, flag', 'Rubella, congenital syndrome, Cum 2018†, flag', 'Location 1', 'Location 2']","[0.9872, 0.5151, 0.5541, 0.4948, 0.2371, 0.2318, 0.5541, 0.2318, 0.864, 0.663, 0.6279]","[1.0, 1.0, 1.0, 0.0034, 0.9966, 0.9854, 0.0146, 0.0997, 0.9003, 0.0723, 0.9277, 0.0, 1.0, 0.9854, 0.0146, 0.0, 1.0, 0.0, 1.0, 0.7857, 0.2143, 1.0]","[dtype('O'), dtype('int64'), dtype('int64'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('int64')]","[10.0143, 1.0067, 2.9852, 1.1994, 1.1588, 1.0, 2.9852, 1.0, 1.0143, 26.5286, 5.2286]"
21c2a952d303cad2c24dfe123c6227ce0d2810cabee00961e414ff9c386feebc.text.csv,"['state', 'county']","['state', 'county']","['state', 'county']","['state', 'county']","['state', 'county']","['state', 'county']","['state', 'county']","['state', 'county']","['state', 'county']","['state', 'county']","['state', 'county']","['state', 'county']","['state', 'county']","['State', 'County', 'Estimated Age-adjusted Death Rate, 16 Categories (in ranges)']","[0.9998, 0.9978, nan]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('int64'), dtype('int64'), dtype('O'), dtype('int64'), dtype('O'), dtype('int64'), dtype('O')]","[8.0823, 18.0195, 5.4472]"
607d1cdd3cbd91c60e3ed72e1a347e2cfe9aebdd11db489137f656f1dbe0df9f.text.csv,[],[],[],[],[],[],[],[],[],[],[],[],[],['the_geom'],[nan],"[1.0, 1.0]","[dtype('O'), dtype('int64')]",[2550.0]
050c01864357a8a28f6f0ac54b6a94746c32828e9e15e07b7c38ee424ddfca85.text.csv,"['state', 'notes', 'notes', 'age']","['state', 'notes', 'notes', 'age']","['state', 'notes', 'notes', 'age']","['state', 'notes', 'notes', 'age']","['state', 'notes', 'notes', 'age']","['state', 'notes', 'notes', 'age']","['state', 'notes', 'notes', 'age']","['state', 'notes', 'notes', 'age']","['state', 'notes', 'notes', 'age']","['state', 'notes', 'notes', 'age']","['state', 'notes', 'notes', 'age']","['state', 'notes', 'notes']","['state', 'notes', 'notes']","['State', 'HCAHPS Question', 'HCAHPS Measure ID', 'HCAHPS Answer Description', 'HCAHPS Answer Percent', 'Start Date', 'End Date']","[0.9986, 1.0, nan, 1.0, 0.9661, nan, nan]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0714, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('O')]","[2.0, 94.7917, 15.2917, 57.6528, 2.5422, 10.0, 10.0]"
e195175709be035566dfcf4b239c432e0d85ea1d9ce50ffcca4e2c745da92043.text.csv,['name'],['name'],['name'],['name'],['name'],['name'],['name'],['name'],['name'],['name'],[],[],[],['NAME'],[0.9022],"[1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('int64'), dtype('int64'), dtype('O'), dtype('float64'), dtype('float64')]",[25.7143]
66bd6a6b9b450f4ca42b0c1f15aa3a0171f15f2b04e66576ad813d501a081040.text.csv,"['name', 'category', 'area', 'region', 'address']","['name', 'category', 'area', 'region', 'address']","['name', 'category', 'area', 'region', 'address']","['name', 'category', 'area', 'region', 'address']","['name', 'category', 'area', 'region', 'address']","['name', 'category', 'area', 'region', 'address']","['name', 'region', 'address']","['name', 'region', 'address']","['region', 'address']",['address'],['address'],['address'],['address'],"['name', 'type', 'neighborhood', 'policeDistrict', 'Location 1']","[0.7042, 0.5009, 0.5728, 0.8252, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('int64'), dtype('O'), dtype('int64'), dtype('O'), dtype('O')]","[25.6667, 7.6, 11.4667, 9.2667, 31.9333]"
669a4af87e0fb5af78f6b0260e7ab5706c01bd6a155f76103c7b87a200dc8eb0.text.csv,"['description', 'rank']","['description', 'rank']","['description', 'rank']","['description', 'rank']","['description', 'rank']","['description', 'rank']","['description', 'rank']",['description'],['description'],['description'],[],[],[],"['Social Security Administration (SSA)', 'Unnamed: 1']","[0.9427, 0.682]","[0.9474, 0.7895]","[dtype('O'), dtype('O')]","[19.8947, 7.6316]"
40721e14911e885141ab7e671163e26f37f7cb8486319f79c6784ee9c9e77c64.text.csv,"['state', 'product', 'country', 'description', 'age']","['state', 'product', 'country', 'description', 'age']","['state', 'product', 'country', 'description', 'age']","['state', 'product', 'country', 'description', 'age']","['state', 'product', 'country', 'description', 'age']","['state', 'product', 'country', 'description', 'age']","['state', 'product', 'description', 'age']","['state', 'product', 'description', 'age']","['state', 'product', 'age']","['state', 'product']","['state', 'product']","['state', 'product']","['state', 'product']","['Utilization Type', 'State', 'Product Name', 'Quarter Begin', 'Quarter Begin Date', 'Location']","[nan, 1.0, 0.9984, 0.5301, 0.784, 0.899]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4754, 0.4754, 0.4754, 0.4754, 0.4754, 1.0, 1.0, 0.9409, 0.9409, 0.9409, 1.0]","[dtype('O'), dtype('O'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('O'), dtype('bool'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('O'), dtype('int64')]","[4.0, 2.0, 9.655, 3.249, 22.0, 18.0866]"
8f6314940d335741ff381c5eea2a50285f7576a5ae47f3d3722a774bc89ad2a7.text.csv,"['industry', 'code', 'description', 'status', 'description', 'location', 'address', 'address', 'notes', 'address', 'region', 'class', 'location', 'code', 'service', 'education', 'status', 'state', 'code', 'name', 'region', 'area', 'city', 'area', 'position']","['industry', 'code', 'description', 'status', 'description', 'location', 'address', 'address', 'notes', 'address', 'region', 'class', 'location', 'code', 'service', 'education', 'status', 'state', 'code', 'name', 'region', 'area', 'city', 'area', 'position']","['industry', 'code', 'description', 'status', 'description', 'location', 'address', 'address', 'notes', 'address', 'region', 'class', 'location', 'code', 'service', 'status', 'state', 'code', 'name', 'region', 'area', 'city', 'area', 'position']","['industry', 'code', 'description', 'status', 'description', 'location', 'address', 'address', 'notes', 'address', 'region', 'class', 'location', 'code', 'service', 'status', 'state', 'code', 'name', 'region', 'area', 'city', 'area', 'position']","['industry', 'code', 'description', 'status', 'description', 'location', 'address', 'address', 'notes', 'address', 'region', 'class', 'location', 'code', 'service', 'status', 'state', 'name', 'region', 'area', 'city', 'area', 'position']","['industry', 'code', 'description', 'status', 'description', 'location', 'address', 'address', 'address', 'region', 'class', 'code', 'service', 'status', 'name', 'region', 'area', 'city', 'area']","['industry', 'code', 'description', 'status', 'location', 'address', 'address', 'address', 'class', 'status', 'name', 'area', 'city', 'area']","['industry', 'code', 'description', 'status', 'location', 'address', 'address', 'address', 'status', 'name', 'area', 'area']","['description', 'status', 'location', 'address', 'address', 'address', 'status', 'name', 'area', 'area']","['location', 'address', 'status', 'name', 'area', 'area']","['location', 'status', 'name', 'area']","['location', 'status', 'area']","['location', 'status', 'area']","['Date', 'Resolution Numbers', 'Resolution Letter', 'Action', 'Category', 'Type', 'Description', 'Street Name', 'From Address', 'To Address', 'Cross Street', 'Side', 'Hour', 'Start Time', 'End Time', 'Day', 'Permits', 'Week 1', 'Week 2', 'PDF', 'Video', 'MP3', 'Neighborhooods - Analysis Boundaries', 'Neighborhoods - Realtor Boundaries', 'Neighborhoods - SFFind Boundaries', 'Location']","[0.7958, nan, 0.7629, 0.8785, 0.8116, 0.5589, 0.9996, 0.8059, 0.8814, 0.445, 0.9474, 0.5137, 0.6722, 0.4046, 0.5881, 0.5532, 0.1979, 0.9997, 0.4038, 0.3723, 0.9641, 0.5158, 0.9915, 0.6226, 0.9376, 0.4348]","[0.0, 0.9931, 1.0, 1.0, 1.0, 1.0, 0.9998, 1.0, 1.0, 1.0, 0.9999, 0.559, 0.5581, 0.6979, 0.8075, 0.0, 0.0, 0.1338, 0.2464, 0.2438, 0.2409, 0.0837, 0.0069, 0.0027, 0.0009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9931, 0.9911, 0.659, 0.6834, 0.6826, 0.6826, 0.6357, 0.6834, 0.6835, 0.6625, 0.6625, 0.6831, 0.6834, 0.6826, 0.6826, 0.6625, 0.6834, 0.6825, 0.6834, 0.6834]","[dtype('float64'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64')]","[9.9514, 7.2243, 1.1131, 8.717, 7.2014, 17.7767, 80.6841, 13.3762, 3.4119, 3.622, 9.998, 4.972, 2.8762, 4.0537, 4.0539, 6.7464, 2.8877, 3.0155, 3.0487, 54.4828, 72.3442, 71.8658, 10.512, 10.2353, 8.9052, 28.3315]"
