data_filename,colSemantics,colSemantics_s10,colSemantics_s20,colSemantics_s30,colSemantics_s40,colSemantics_s50,colSemantics_s60,colSemantics_s70,colSemantics_s80,colSemantics_s90,colSemantics_s95,colSemantics_s98,colSemantics_s99,colNames,colScores,colComplete,colTypes,colLen
59204e263acbe92e9a99056e2743c1da2e97d484a0e15052d9d45d052f49466e.text.csv,"['state', 'category', 'description', 'state']","['state', 'category', 'description', 'state']","['state', 'category', 'description', 'state']","['state', 'category', 'description', 'state']","['state', 'category', 'description', 'state']","['state', 'category', 'description', 'state']","['state', 'category', 'description', 'state']","['state', 'category', 'description', 'state']","['state', 'category', 'description', 'state']","['state', 'category', 'description', 'state']","['state', 'category', 'description']","['state', 'category', 'description']","['state', 'category', 'description']","['State', 'Program', 'Service Category', 'Location']","[0.9933, 0.9987, 0.9949, 0.9436]","[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.8014, 0.8014, 0.8014, 1.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('int64'), dtype('int64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('int64'), dtype('int64'), dtype('O')]","[9.0894, 23.6172, 33.5024, 32.6429]"
c47fb44bf457905b7fa36eda8fc7c399ff690ce6885f98de0eea72a81ffab3d5.text.csv,"['year', 'sex', 'year', 'notes']","['year', 'sex', 'year', 'notes']","['year', 'sex', 'year', 'notes']","['year', 'sex', 'year', 'notes']","['year', 'sex', 'year', 'notes']","['year', 'sex', 'year', 'notes']","['year', 'sex', 'year', 'notes']","['year', 'sex', 'year']","['year', 'sex', 'year']","['year', 'year']","['year', 'year']","['year', 'year']",['year'],"['Characteristic', 'Sex', 'Race/ethnicity', 'Note on Score']","[1.0, 0.8128, 0.9873, 0.6803]","[1.0, 0.6667, 0.875, 1.0, 0.1528, 0.1528, 0.8507]","[dtype('O'), dtype('O'), dtype('O'), dtype('int64'), dtype('float64'), dtype('float64'), dtype('O')]","[33.6667, 4.3333, 21.625, 38.2847]"
0787f12c9a04ff8307dc8d195171b68c16883fb5f77aeff3cebcd88e8cd3ea18.text.csv,['component'],['component'],[],[],[],[],[],[],[],[],[],[],[],"['the_geom', 'PPDNAME']","[nan, 0.1843]","[1.0, 1.0, 1.0]","[dtype('O'), dtype('int64'), dtype('O')]","[4463.0, 7.0]"
5616c5142ef894792b09fa1c754475e62e65132d04eda6044108512474345ce0.text.csv,['result'],['result'],['result'],['result'],['result'],[],[],[],[],[],[],[],[],"['the_geom', 'PPDNAME']","[nan, 0.4095]","[1.0, 1.0, 1.0]","[dtype('O'), dtype('int64'), dtype('O')]","[412.0, 6.0]"
cc4c140f65957af201347599282494e6c72fd72fa7aa490fb115ca1b6d4725de.text.csv,"['year', 'type', 'affiliation', 'type']","['year', 'type', 'affiliation', 'type']","['year', 'type', 'affiliation', 'type']","['year', 'type', 'affiliation', 'type']","['year', 'type', 'affiliation', 'type']","['year', 'type', 'affiliation', 'type']","['type', 'affiliation', 'type']","['type', 'affiliation', 'type']",['type'],['type'],['type'],['type'],[],"['Month', 'Utility', 'Owner', 'Units']","[0.5509, 0.9894, 0.7868, 0.701]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('int64'), dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64')]","[3.0, 6.8571, 7.7143, 7.2857]"
f2b627dcfc8a4ad30512d1b55c9584482a6f403b34fca75402afc3a0a778793c.text.csv,"['category', 'category']","['category', 'category']","['category', 'category']","['category', 'category']","['category', 'category']","['category', 'category']",[],[],[],[],[],[],[],"['IncomeCategory', 'IncomeCategoryDesc']","[0.5783, 0.5577]","[1.0, 0.8333]","[dtype('O'), dtype('O')]","[7.5, 18.3333]"
d7edd3e223b4b38b2cf2a96b14ab716f57279074bd5df3fe541a10c8d0d2ab1d.text.csv,"['product', 'position']","['product', 'position']","['product', 'position']",['position'],['position'],[],[],[],[],[],[],[],[],"['Exemption Code', 'Exemption Definition']","[0.2497, 0.4514]","[1.0, 1.0]","[dtype('O'), dtype('O')]","[1.5833, 11.0]"
b24e9f72b71288b13a1aed52af308ae200f862d51dd4f98cdf5defebb3f3e8f9.text.csv,"['state', 'product', 'country', 'age']","['state', 'product', 'country', 'age']","['state', 'product', 'country', 'age']","['state', 'product', 'country', 'age']","['state', 'product', 'country', 'age']","['state', 'product', 'country', 'age']","['state', 'product', 'age']","['state', 'product', 'age']","['state', 'product', 'age']","['state', 'product', 'age']",['state'],['state'],['state'],"['Utilization Type', 'State', 'Product Name', 'Quarter Begin', 'Quarter Begin Date', 'Location']","[nan, 0.9999, 0.9449, 0.5195, nan, 0.9084]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.995, 1.0, 0.4986, 0.4986, 0.4986, 0.4986, 0.4986, 1.0, 1.0, 0.94, 0.94, 0.94, 1.0]","[dtype('O'), dtype('O'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('O'), dtype('bool'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('O'), dtype('int64')]","[4.0, 2.0, 9.5895, 3.2489, 10.0, 18.0056]"
7a864113db20d9ecb75c97375a7035e5d8d88adc89e3f9ffe775f056fd762528.text.csv,"['address', 'code', 'code', 'address', 'address', 'region', 'region', 'location', 'result']","['address', 'code', 'code', 'address', 'address', 'region', 'region', 'location', 'result']","['address', 'code', 'code', 'address', 'address', 'region', 'region', 'location', 'result']","['address', 'code', 'code', 'address', 'address', 'region', 'region', 'location', 'result']","['address', 'code', 'code', 'address', 'address', 'region', 'region', 'location', 'result']","['address', 'code', 'code', 'address', 'address', 'region', 'location', 'result']","['address', 'code', 'code', 'address', 'address', 'region', 'location', 'result']","['address', 'code', 'code', 'address', 'address', 'region', 'location', 'result']","['address', 'code', 'code', 'address', 'address', 'region', 'location', 'result']","['address', 'code', 'code', 'address', 'region', 'location', 'result']","['address', 'code', 'code', 'address', 'region', 'result']","['address', 'code', 'code', 'address', 'region', 'result']","['address', 'code', 'region', 'result']","['STOPNAME', 'TRAPEZESTOPABBR', 'RUCUSSTOPABBR', 'ATSTREET', 'ONSTREET', 'POSITION', 'ORIENTATION', 'SERVICEPLANNINGSTOPTYPE', 'INSERT_TIMESTAMP', 'point']","[0.9986, 0.9972, 0.9885, 0.8811, 0.9866, 0.4923, 0.9981, 0.9034, 0.9966, nan]","[1.0, 1.0, 1.0, 0.9049, 1.0, 1.0, 1.0, 0.9626, 0.9744, 0.9967, 0.9002, 0.91, 0.4957, 0.9568, 1.0, 1.0, 1.0, 0.0, 1.0, 0.9869, 0.9819, 0.9872, 0.9872]","[dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('int64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('int64'), dtype('int64'), dtype('float64'), dtype('O'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64')]","[28.9086, 7.9933, 7.4876, 9.6655, 10.1503, 2.0995, 1.8542, 2.5194, 28.0, 40.0301]"
b30a630719ded9adc3e100a47b44d251f37aa6e93acc74f06304e518ebef0848.text.csv,[],[],[],[],[],[],[],[],[],[],[],[],[],['the_geom'],[nan],"[1.0, 1.0]","[dtype('O'), dtype('int64')]",[798.0]
d2b2aa428b90d7ba2555937a6d12f56ca3855772ee9ea8427587a82edabc90bb.text.csv,['type'],['type'],['type'],['type'],['type'],['type'],[],[],[],[],[],[],[],['RIVERNAME'],[0.5133],"[1.0, 1.0, 1.0, 1.0]","[dtype('int64'), dtype('float64'), dtype('O'), dtype('int64')]",[15.8431]
24b85078065e437b5e9c8d820f2d53da231b5e389c99e477c550ec2610397494.text.csv,"['name', 'company', 'description', 'class', 'year', 'class', 'affiliation', 'location', 'city', 'class', 'depth', 'sex', 'gender', 'capacity', 'country', 'description', 'currency', 'company', 'creator', 'language', 'category', 'region', 'category', 'result', 'area', 'region', 'year', 'year', 'area', 'area', 'year', 'language', 'class', 'address', 'notes', 'status', 'organisation', 'area', 'address', 'gender', 'gender', 'person', 'person', 'country', 'code', 'birth Place', 'area', 'order', 'operator', 'address', 'operator', 'brand', 'code', 'area', 'state', 'county', 'state', 'address', 'country', 'area', 'area', 'country', 'country', 'region', 'area', 'area', 'country', 'state', 'depth', 'status', 'language', 'region', 'range', 'area', 'album', 'country', 'ranking', 'area', 'address', 'symbol', 'ranking', 'range', 'status', 'area', 'class', 'category', 'operator', 'operator', 'operator', 'symbol', 'state', 'operator', 'operator', 'status', 'format', 'class', 'creator', 'class', 'result', 'person', 'notes', 'status', 'region', 'person', 'operator', 'operator', 'class', 'code', 'notes', 'class', 'company']","['name', 'company', 'description', 'class', 'year', 'class', 'affiliation', 'location', 'city', 'class', 'depth', 'sex', 'gender', 'capacity', 'country', 'description', 'currency', 'company', 'creator', 'language', 'category', 'region', 'category', 'result', 'area', 'region', 'year', 'year', 'area', 'area', 'year', 'language', 'class', 'address', 'notes', 'status', 'organisation', 'area', 'address', 'gender', 'gender', 'person', 'person', 'country', 'code', 'birth Place', 'area', 'order', 'operator', 'address', 'operator', 'brand', 'code', 'area', 'state', 'county', 'state', 'address', 'country', 'area', 'area', 'country', 'country', 'region', 'area', 'area', 'country', 'state', 'depth', 'status', 'language', 'region', 'range', 'area', 'album', 'country', 'ranking', 'area', 'address', 'symbol', 'ranking', 'range', 'status', 'area', 'class', 'category', 'operator', 'operator', 'operator', 'symbol', 'state', 'operator', 'operator', 'status', 'format', 'class', 'creator', 'class', 'result', 'person', 'notes', 'status', 'region', 'person', 'operator', 'operator', 'class', 'code', 'notes', 'class', 'company']","['name', 'company', 'description', 'class', 'year', 'class', 'affiliation', 'location', 'city', 'class', 'depth', 'sex', 'gender', 'capacity', 'country', 'description', 'currency', 'company', 'creator', 'language', 'category', 'category', 'result', 'area', 'region', 'year', 'year', 'area', 'area', 'year', 'language', 'class', 'address', 'notes', 'status', 'organisation', 'area', 'address', 'gender', 'gender', 'person', 'person', 'country', 'code', 'birth Place', 'area', 'order', 'operator', 'address', 'operator', 'brand', 'code', 'area', 'state', 'county', 'state', 'address', 'country', 'area', 'area', 'country', 'country', 'region', 'area', 'area', 'country', 'state', 'depth', 'status', 'language', 'region', 'range', 'area', 'album', 'country', 'ranking', 'area', 'address', 'symbol', 'ranking', 'range', 'status', 'area', 'class', 'category', 'operator', 'operator', 'operator', 'symbol', 'state', 'operator', 'operator', 'status', 'format', 'class', 'creator', 'class', 'result', 'person', 'notes', 'status', 'region', 'person', 'operator', 'operator', 'class', 'code', 'notes', 'class', 'company']","['name', 'company', 'description', 'class', 'year', 'class', 'affiliation', 'location', 'city', 'class', 'depth', 'sex', 'capacity', 'country', 'description', 'currency', 'company', 'creator', 'language', 'category', 'category', 'result', 'area', 'year', 'year', 'area', 'area', 'year', 'class', 'address', 'notes', 'status', 'organisation', 'area', 'address', 'gender', 'gender', 'person', 'person', 'country', 'code', 'birth Place', 'area', 'order', 'operator', 'address', 'operator', 'brand', 'code', 'area', 'state', 'county', 'state', 'address', 'country', 'area', 'area', 'country', 'country', 'region', 'area', 'country', 'state', 'depth', 'status', 'language', 'region', 'range', 'area', 'album', 'ranking', 'area', 'address', 'symbol', 'ranking', 'status', 'class', 'category', 'operator', 'operator', 'operator', 'symbol', 'state', 'operator', 'status', 'format', 'class', 'creator', 'result', 'person', 'notes', 'status', 'region', 'person', 'operator', 'operator', 'class', 'code', 'notes', 'class', 'company']","['name', 'company', 'description', 'year', 'class', 'affiliation', 'city', 'class', 'depth', 'sex', 'capacity', 'country', 'description', 'currency', 'company', 'creator', 'language', 'category', 'category', 'result', 'area', 'year', 'year', 'area', 'year', 'class', 'address', 'status', 'organisation', 'area', 'address', 'gender', 'person', 'person', 'country', 'code', 'birth Place', 'area', 'order', 'address', 'operator', 'brand', 'code', 'area', 'county', 'state', 'area', 'area', 'country', 'country', 'area', 'depth', 'status', 'language', 'region', 'album', 'ranking', 'area', 'address', 'symbol', 'ranking', 'status', 'class', 'category', 'operator', 'operator', 'operator', 'symbol', 'state', 'operator', 'format', 'class', 'creator', 'result', 'person', 'notes', 'status', 'region', 'person', 'operator', 'operator', 'class', 'code', 'notes', 'class', 'company']","['name', 'company', 'description', 'year', 'class', 'affiliation', 'city', 'class', 'depth', 'sex', 'capacity', 'country', 'description', 'currency', 'company', 'creator', 'language', 'category', 'result', 'area', 'year', 'year', 'area', 'year', 'address', 'status', 'area', 'address', 'gender', 'person', 'person', 'code', 'birth Place', 'order', 'address', 'operator', 'brand', 'code', 'area', 'county', 'state', 'area', 'area', 'country', 'area', 'depth', 'status', 'language', 'region', 'album', 'area', 'address', 'symbol', 'ranking', 'status', 'class', 'operator', 'operator', 'operator', 'symbol', 'state', 'operator', 'format', 'creator', 'result', 'person', 'notes', 'status', 'person', 'operator', 'operator', 'class', 'code', 'notes', 'class', 'company']","['name', 'company', 'description', 'year', 'class', 'affiliation', 'city', 'class', 'sex', 'capacity', 'country', 'currency', 'company', 'creator', 'language', 'category', 'area', 'year', 'area', 'year', 'address', 'status', 'address', 'gender', 'person', 'person', 'address', 'brand', 'code', 'county', 'state', 'area', 'area', 'country', 'area', 'status', 'region', 'album', 'area', 'address', 'symbol', 'status', 'symbol', 'state', 'creator', 'result', 'person', 'notes', 'status', 'person', 'class', 'code', 'notes', 'class', 'company']","['name', 'company', 'description', 'year', 'class', 'affiliation', 'country', 'currency', 'area', 'year', 'area', 'year', 'address', 'status', 'gender', 'address', 'brand', 'code', 'state', 'area', 'area', 'country', 'area', 'album', 'area', 'symbol', 'status', 'symbol', 'result', 'notes', 'person', 'class', 'code', 'notes', 'class', 'company']","['name', 'company', 'description', 'year', 'class', 'affiliation', 'country', 'currency', 'area', 'year', 'area', 'year', 'status', 'gender', 'address', 'brand', 'state', 'area', 'area', 'country', 'area', 'symbol', 'status', 'symbol', 'notes', 'class', 'code', 'notes', 'class', 'company']","['name', 'company', 'description', 'year', 'class', 'currency', 'area', 'year', 'gender', 'brand', 'area', 'area', 'country', 'area', 'notes', 'class', 'code', 'notes', 'company']","['name', 'company', 'description', 'year', 'class', 'currency', 'area', 'year', 'brand', 'area', 'area', 'notes', 'class', 'company']","['name', 'company', 'description', 'class', 'currency', 'area', 'year', 'area', 'area']","['name', 'company', 'description', 'class', 'area', 'year', 'area', 'area']","['EntityId', 'ShortName', 'Title', 'IsOfficial', 'PublicationYear', 'buildyear', 'Author', 'PublicationUrl', 'vhcltypelabel', 'vhclsizelabel', 'calculatedmpgg', 'estmtdvhclmanufcst', 'battryonlyrngnommiles', 'fueltype', 'lcod', 'scenariolabel', 'currencytype', 'vhcltypegeneral', 'conversionrateused', 'ttlvhclcstrtlmsrpdleur', 'ttlvhclcstrtlmsrpusd', 'vhclcstrtlmsrpdleur', 'vhclcstrtlmsrpusd', 'vhclprcicrmtlrtlmsrp', 'vhclprcicrmtlrtlmsrpusd', 'mppngvehpriceicrmntl', 'vhclcstmanufactdleur', 'vhclcstmanufactusd', 'vhclprcicrmtlmanudleur', 'vhclprcicrmtlmanuusd', 'constantdlyear', 'cumsalesfiguresk', 'cumsalesfigureskusd', 'fueleffcncyonroad', 'fueleffcncyonroadunits', 'fuelefncyonroaddrvcycl', 'fuelusemjkm', 'nonelectonlymode', 'elctrcityonlymode', 'fueluplift', 'elctrcityuplift', 'BattryOnlyRngMiles', 'seriesorparalleldrvtrn', 'discountratereal', 'assetlifeyrs', 'annualkmtravelled', 'powertraincstdl', 'powertraincstdlusd', 'battrycstdlkwhnmplate', 'battrycstdlkwhnmplateusd', 'battrycstdlkwh', 'battrycstdlkwhusd', 'battrypowerkw', 'battryenrgykwhnmplate', 'battryenrgykwh', 'soc', 'battrycyclelifeoversoc', 'battrylifetimeyears', 'battrytech', 'battrycstdl', 'battrycstdlusd', 'battryweightkg', 'enginepowerkw', 'engineweightkg', 'enginecstdl', 'enginecstdlusd', 'motorpowerkw', 'motorweightkg', 'motorcstdl', 'motorcstdlusd', 'fuelcelltech', 'fuelcellweightkg', 'fuelcellcstdl', 'fuelcellcstdlusd', 'fuelcellcstdlkw', 'fuelcellcstdlkwusd', 'fuelcellpowerkw', 'hyrdgnstoragecstdl', 'hyrdgnstoragecstdlusd', 'hybridizationratio', 'weightkg', 'acceration060mphs', 'infrstrcpervhclhyrdgn', 'cstofcharger', 'cstofchargerusd', 'battryeffcncy', 'VhclTypeGeneralNote', 'VhclTypeLabelNote', 'FuelEffcncyOnRoadNote', 'EngineCstDlNote', 'WeightKgNote', 'FuelEffcncyOnRoadUnitsNote', 'AnnualKmTravelledNote', 'BattryLifetimeYearsNote', 'BattryOnlyRngNomMilesNote', 'SeriesOrParallelDrvtrnNote', 'DiscountRateRealNote', 'InfrstrcPerVhclHyrdgnNote', 'CumSalesFiguresKNote', 'BattryCstDlNote', 'VhclCstRtlMsrpDlEurNote', 'BattryTechNote', 'BattryEnrgyKwhNote', 'FuelCellCstDlNote', 'VhclPrcIcrmtlRtlMsrpNote', 'VhclPrcIcrmtlManuDlEurNote', 'source', 'origsrcscited', 'generalcomments', 'scenario', 'PublicationNotes']","[0.9982, 0.993, 0.9993, 0.3705, 0.9656, 0.9934, 0.8115, 0.3546, 0.6545, 0.6995, 0.592, 0.6795, 0.2251, 0.6262, 0.8532, 0.5944, 0.9875, 0.6397, 0.6755, 0.6901, 0.6769, 0.1209, 0.434, 0.5419, 0.9992, 0.2134, 0.9928, 0.5738, 0.8491, 0.3143, 0.8095, 0.2494, 0.4848, 0.7429, 0.3881, 0.8333, 0.4971, 0.5127, 0.6773, 0.9351, 0.3499, 0.6795, 0.6847, 0.4304, 0.5285, 0.5713, 0.4302, 0.5883, 0.3162, 0.8198, 0.5914, 0.9595, 0.7406, 0.5683, 0.3616, 0.6217, 0.842, 0.3259, 0.3377, 1.0, 0.999, 0.4693, 0.9318, 0.3066, 0.2921, 0.7629, 0.3935, 0.3395, 0.5108, 0.6963, 0.5548, 0.6281, 0.3258, 0.385, 0.726, 0.2109, 0.4058, 0.9477, 0.6928, 0.8033, 0.5718, 0.2887, 0.8489, 0.2166, 0.5777, 0.417, 0.5722, 0.5874, 0.5347, 0.8805, 0.6173, 0.243, 0.5328, 0.3008, 0.5216, 0.4363, 0.6106, 0.2941, 0.75, 0.6211, 0.96, 0.6848, 0.4141, 0.7069, 0.5831, 0.5976, 0.9646, 0.9201, 0.9168, 0.8353, 0.974]","[0.9992, 0.9992, 0.8345, 0.5649, 0.9984, 1.0, 1.0, 0.9992, 0.6535, 1.0, 0.9814, 1.0, 1.0, 0.2813, 0.9814, 0.6807, 0.9984, 0.9534, 1.0, 0.4833, 1.0, 0.9992, 1.0, 0.9992, 1.0, 0.5649, 0.5657, 0.5657, 0.5649, 0.5657, 0.5649, 1.0, 0.5657, 0.5649, 0.9456, 0.6084, 0.0715, 0.4856, 1.0, 1.0, 0.5657, 0.5657, 1.0, 0.0987, 1.0, 1.0, 0.5657, 0.4841, 0.4833, 0.561, 0.5602, 0.9184, 0.9176, 0.0303, 0.9184, 0.9184, 0.0963, 0.0062, 0.9184, 0.0357, 0.2533, 0.9176, 0.9184, 0.9184, 0.4841, 0.4841, 0.4833, 0.9184, 0.4841, 0.9184, 0.9176, 0.0031, 0.4841, 0.9184, 0.9184, 0.9176, 0.9184, 0.9184, 0.9184, 0.9176, 0.0054, 0.4841, 0.9184, 0.4841, 0.4841, 0.4833, 0.4841, 0.0039, 0.0039, 0.007, 0.0023, 0.0031, 0.0016, 0.0039, 0.0023, 0.0023, 0.0023, 0.0023, 0.0023, 0.0023, 0.0031, 0.0031, 0.0023, 0.0023, 0.0023, 0.0023, 0.0023, 0.9984, 0.474, 0.0909, 0.0342, 0.648, 0.3458]","[dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O')]","[5.0653, 9.9363, 44.3364, 1.8951, 4.0233, 4.0101, 8.1989, 37.2284, 10.9479, 7.3916, 5.0769, 5.7389, 2.8057, 9.136, 7.4872, 9.6807, 3.0225, 19.0614, 2.2517, 4.7327, 4.7467, 3.6371, 4.3279, 2.2774, 2.5781, 2.129, 2.54, 2.5105, 1.9518, 1.9169, 3.9728, 1.9207, 1.9456, 3.2898, 4.2277, 3.143, 2.1072, 1.6441, 1.6721, 2.4732, 2.1725, 1.1096, 3.4522, 1.8982, 1.3419, 2.9472, 2.1002, 2.0979, 2.4476, 2.4141, 1.5633, 1.6099, 3.0365, 1.2308, 1.8601, 3.0979, 3.0373, 1.2937, 3.1033, 3.4328, 2.1158, 1.2191, 1.2743, 2.0746, 2.1888, 2.1904, 1.4266, 2.0692, 1.8205, 1.8205, 3.0451, 2.0583, 1.3069, 1.3061, 1.216, 1.258, 1.3193, 1.2525, 1.2463, 3.0427, 2.1282, 1.2611, 2.1002, 2.0614, 2.0637, 2.0839, 3.0932, 3.0917, 3.3465, 3.0622, 3.0723, 3.0606, 3.1002, 3.0862, 3.122, 3.0723, 3.0637, 3.0979, 3.0738, 3.188, 3.23, 3.0684, 3.0536, 3.1096, 3.1111, 3.0886, 2.5509, 3.6908, 6.9316, 7.6325, 18.8384]"
6c8101c30c563e890c936c878284c3a20129d74e38dcda6448c6159f11c9640b.text.csv,['name'],['name'],['name'],['name'],['name'],['name'],['name'],['name'],['name'],['name'],['name'],['name'],['name'],['Council District'],[0.9985],"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64')]",[19.0]
3d33e78474c0f182a673fb4e3896a2c44f1126103df665ff04169fa62f9322ea.text.csv,[],[],[],[],[],[],[],[],[],[],[],[],[],['X Values'],[nan],"[1.0, 1.0, 1.0]","[dtype('O'), dtype('int64'), dtype('int64')]",[4.0]
