data_filename,colSemantics,colSemantics_s10,colSemantics_s20,colSemantics_s30,colSemantics_s40,colSemantics_s50,colSemantics_s60,colSemantics_s70,colSemantics_s80,colSemantics_s90,colSemantics_s95,colSemantics_s98,colSemantics_s99,colNames,colScores,colComplete,colTypes,colLen
eb7096601cb10c86fa166779b26b57c648885c11b26ab72294ae801e7808f5ee.text.csv,[],[],[],[],[],[],[],[],[],[],[],[],[],['the_geom'],[nan],"[1.0, 1.0]","[dtype('int64'), dtype('O')]",[43553.0]
c63f1e5ac7d70c5d5be15d051cd4dcaf1056bcd6f1cb0cf093f45e75cefa8c14.text.csv,"['description', 'city', 'city', 'company', 'address', 'address']","['description', 'city', 'city', 'company', 'address', 'address']","['description', 'city', 'city', 'company', 'address', 'address']","['description', 'city', 'city', 'company', 'address', 'address']","['description', 'city', 'city', 'company', 'address', 'address']","['city', 'city', 'company', 'address', 'address']","['city', 'city', 'company', 'address', 'address']","['city', 'city', 'address', 'address']","['city', 'city', 'address', 'address']","['address', 'address']","['address', 'address']","['address', 'address']",['address'],"['the_geom', 'RouteName', 'RouteNameS', 'RegionType', 'StopName', 'TOOLTIP', 'NLA_URL']","[0.4715, 0.855, 0.855, 0.6443, 0.9851, 0.9998, nan]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('int64'), dtype('int64'), dtype('O'), dtype('O'), dtype('int64'), dtype('O'), dtype('O'), dtype('int64'), dtype('O'), dtype('O')]","[44.9981, 21.1257, 21.1257, 16.0, 35.2515, 86.3781, 65.0]"
9bf51ed32dbb38a73a92f1a74800e2a1f52e2da8e461463ee52487ffdad6a3aa.text.csv,"['name', 'rank', 'category', 'category', 'category']","['name', 'rank', 'category', 'category', 'category']","['name', 'rank', 'category', 'category', 'category']","['name', 'rank', 'category', 'category', 'category']","['name', 'category', 'category', 'category']","['name', 'category', 'category', 'category']","['name', 'category', 'category', 'category']","['name', 'category', 'category']",['name'],['name'],['name'],['name'],[],"['AQ_NAME', 'PDRAS_RATE', 'TOTMONRATE', 'CHEM_RATE', 'WATUSERATE']","[0.9816, 0.3127, 0.6597, 0.7205, 0.7243]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7931, 0.7931, 0.7931, 1.0, 1.0]","[dtype('int64'), dtype('int64'), dtype('O'), dtype('float64'), dtype('float64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64')]","[12.9, 2.8241, 5.4207, 4.9034, 4.069]"
1d0d062daaf1e7ad078bd919b08ba2c00e4009d2404f48c6eef19ad73d7cfc3c.text.csv,"['state', 'location']","['state', 'location']","['state', 'location']","['state', 'location']","['state', 'location']","['state', 'location']","['state', 'location']",['state'],['state'],['state'],['state'],[],[],"['State', 'Location']","[0.9611, 0.6445]","[1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('int64'), dtype('int64'), dtype('O')]","[10.0, 50.5556]"
3db8bed194b74260b9d2466c89f010c870a4431e2af7eed8698fdf59b03d7cd8.text.csv,"['area', 'location']","['area', 'location']","['area', 'location']",['location'],['location'],['location'],['location'],['location'],['location'],['location'],['location'],[],[],"['the_geom', 'RouteName', 'AltName']","[nan, 0.2266, 0.9781]","[1.0, 1.0, 1.0, 0.5]","[dtype('O'), dtype('O'), dtype('float64'), dtype('O')]","[2953.8333, 8.5, 8.8333]"
deb2e99de9a1e103994f187cc4c8b653ccf6880d0fde5e0441992d406b1857c3.text.csv,"['name', 'status', 'location', 'region', 'address']","['name', 'status', 'location', 'region', 'address']","['name', 'status', 'location', 'region', 'address']","['name', 'status', 'location', 'region', 'address']","['name', 'status', 'location', 'region', 'address']","['name', 'status', 'location', 'region', 'address']","['name', 'status', 'region', 'address']","['name', 'status', 'region', 'address']","['name', 'status', 'region', 'address']","['name', 'region', 'address']","['name', 'region', 'address']","['name', 'region', 'address']","['name', 'address']","['name', 'type', 'neighborhood', 'policeDistrict', 'Location 1']","[0.9984, 0.8469, 0.521, 0.9852, 1.0]","[1.0, 1.0, 0.95, 0.95, 0.95, 0.95, 0.95]","[dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('O')]","[19.15, 11.25, 11.4, 8.675, 26.825]"
efbc375a7914792d35f47bbcb6a63f3441d2a2145099b786672d4adef622b66d.text.csv,"['area', 'region', 'state', 'state', 'state', 'state', 'state', 'state', 'state', 'region', 'region', 'region', 'state', 'state', 'state', 'state', 'location']","['area', 'region', 'state', 'state', 'state', 'state', 'state', 'state', 'state', 'region', 'region', 'region', 'state', 'state', 'state', 'state', 'location']","['area', 'region', 'state', 'state', 'state', 'state', 'state', 'state', 'state', 'region', 'region', 'region', 'state', 'state', 'state', 'state', 'location']","['area', 'region', 'state', 'state', 'state', 'state', 'state', 'state', 'state', 'region', 'region', 'region', 'state', 'state', 'state', 'state', 'location']","['area', 'region', 'state', 'state', 'state', 'state', 'state', 'state', 'region', 'region', 'state', 'state', 'state', 'state', 'location']","['area', 'region', 'state', 'state', 'state', 'state', 'state', 'state', 'region', 'state', 'state', 'state', 'location']","['area', 'state', 'state', 'state', 'state', 'state', 'state', 'location']","['area', 'state', 'state', 'state', 'state', 'state', 'state']","['area', 'state', 'state', 'state', 'state']",[],[],[],[],"['Reporting Area', 'Invasive Pneumococcal disease, All ages, Current week, flag', 'Invasive Pneumococcal disease, All ages, Previous 52 weeks Med, flag', 'Invasive Pneumococcal disease, All ages, Previous 52 weeks Max, flag', 'Invasive Pneumococcal disease, All ages, Cum 2014, flag', 'Invasive Pneumococcal disease, All ages, Cum 2013, flag', 'Invasive Pneumococcal disease, Age LT 5, Current week, flag', 'Invasive Pneumococcal disease, Age LT 5, Previous 52 weeks Med, flag', 'Invasive Pneumococcal disease, Age LT 5, Previous 52 weeks Max, flag', 'Invasive Pneumococcal disease, Age LT 5, Cum 2014, flag', 'Invasive Pneumococcal disease, Age LT 5, Cum 2013, flag', 'Legionellosis, Current week, flag', 'Legionellosis, Previous 52 weeks Med, flag', 'Legionellosis, Previous 52 weeks Max, flag', 'Legionellosis, Cum 2014, flag', 'Legionellosis, Cum 2013, flag', 'Location 1']","[0.8376, 0.5084, 0.748, 0.748, 0.5026, 0.5521, 0.3961, 0.8375, 0.8375, 0.4989, 0.5332, 0.3785, 0.8375, 0.8375, 0.5389, 0.4614, 0.6144]","[1.0, 1.0, 1.0, 0.448, 0.552, 0.9541, 0.0459, 0.9541, 0.0459, 0.7601, 0.2399, 0.773, 0.227, 0.1735, 0.8265, 0.9671, 0.0329, 0.9671, 0.0329, 0.7108, 0.2892, 0.7175, 0.2825, 0.3092, 0.6908, 0.9671, 0.0329, 0.9671, 0.0329, 0.8333, 0.1667, 0.8696, 0.1304, 0.8378, 0.0]","[dtype('O'), dtype('int64'), dtype('int64'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('O'), dtype('float64')]","[9.0149, 1.8961, 2.9082, 2.9082, 2.5201, 2.546, 1.3469, 2.9341, 2.9341, 2.4216, 2.4351, 1.6184, 2.9341, 2.9341, 2.6666, 2.7392, 39.8206]"
13fa1e042f93dce8331e6561db8e5b1a82efece4e21e9fbfcc7120ae72564338.text.csv,"['status', 'artist', 'area', 'area', 'birth Place']","['status', 'artist', 'area', 'area', 'birth Place']","['status', 'artist', 'area', 'area', 'birth Place']","['status', 'artist', 'area', 'area', 'birth Place']","['status', 'artist', 'area', 'area', 'birth Place']","['status', 'artist', 'area', 'area', 'birth Place']","['status', 'artist', 'area', 'area', 'birth Place']","['status', 'artist', 'birth Place']","['status', 'artist', 'birth Place']","['status', 'artist']","['status', 'artist']","['status', 'artist']",['status'],"['phase', 'trail', 'type', 'surface', 'onRoad']","[0.9998, 0.9891, 0.6838, 0.6858, 0.8453]","[1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O')]","[8.722, 15.4398, 7.556, 6.7759, 3.0705]"
a50a56e25fc79ca9e51a5642e2c0aaf66fe008038eb7b2d6fe34093199e1eeb7.text.csv,['class'],['class'],['class'],[],[],[],[],[],[],[],[],[],[],"['Month', 'Account']","[nan, 0.299]","[1.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('float64')]","[9.0, 17.6667]"
887deded8e9096f3cabdedba533d3eb8276692396c344b6048988b6d3ff436f4.text.csv,"['notes', 'day', 'day', 'day', 'status', 'location', 'county', 'state', 'class', 'notes', 'species', 'notes', 'day', 'position', 'name', 'company', 'affiliation', 'category', 'service', 'area', 'day', 'region', 'county', 'status', 'type', 'class', 'status']","['notes', 'day', 'day', 'day', 'status', 'location', 'county', 'state', 'class', 'notes', 'species', 'notes', 'day', 'position', 'name', 'company', 'affiliation', 'category', 'service', 'area', 'day', 'region', 'county', 'status', 'type', 'class', 'status']","['notes', 'day', 'day', 'day', 'status', 'location', 'county', 'state', 'class', 'notes', 'species', 'notes', 'day', 'position', 'name', 'company', 'affiliation', 'category', 'service', 'area', 'day', 'region', 'county', 'status', 'type', 'class', 'status']","['notes', 'day', 'day', 'day', 'status', 'location', 'county', 'state', 'notes', 'species', 'notes', 'day', 'name', 'company', 'affiliation', 'category', 'area', 'day', 'region', 'county', 'status', 'type', 'class', 'status']","['notes', 'day', 'day', 'day', 'status', 'location', 'county', 'state', 'notes', 'species', 'notes', 'day', 'company', 'affiliation', 'category', 'area', 'day', 'county', 'status', 'type', 'class', 'status']","['notes', 'day', 'day', 'day', 'status', 'location', 'county', 'state', 'notes', 'species', 'notes', 'day', 'company', 'category', 'area', 'day', 'county', 'status', 'type', 'status']","['notes', 'day', 'day', 'day', 'status', 'location', 'state', 'notes', 'species', 'notes', 'day', 'company', 'category', 'area', 'day', 'county', 'status', 'type', 'status']","['notes', 'day', 'day', 'day', 'status', 'location', 'state', 'notes', 'species', 'notes', 'day', 'company', 'category', 'day', 'county', 'status', 'type', 'status']","['notes', 'day', 'day', 'day', 'status', 'location', 'state', 'notes', 'species', 'notes', 'day', 'company', 'category', 'day', 'status', 'type', 'status']","['notes', 'day', 'day', 'day', 'status', 'location', 'state', 'day', 'company', 'category', 'day', 'status', 'type', 'status']","['notes', 'day', 'day', 'day', 'status', 'location', 'state', 'day', 'category', 'day', 'status', 'type', 'status']","['day', 'day', 'day', 'status', 'location', 'state', 'day', 'category', 'day', 'status', 'type', 'status']","['day', 'day', 'day', 'status', 'state', 'day', 'category', 'day', 'type', 'status']","['PermitNum', 'Description', 'AppliedDate', 'IssueDate', 'CompleteDate', 'StatusCurrent', 'OriginalAddress1', 'OriginalCity', 'OriginalState', 'PermitClass', 'WorkClass', 'PermitType', 'PermitTypeDesc', 'StatusDate', 'Link', 'Location', 'PIN', 'ContractorCompanyName', 'ContractorTrade', 'ContractorTradeMapped', 'ContractorLicNum', 'ContractorStateLic', 'ExpiresDate', 'COIssuedDate', 'Publisher', 'WorkClassMapped', 'PermitClassMapped', 'PermitTypeMapped', 'StatusCurrentMapped']","[nan, 0.9744, 1.0, 0.9997, 0.9989, 1.0, 0.9821, 0.5866, 0.9973, 0.2659, 0.8295, 0.8229, 0.8295, 0.9997, nan, 0.295, 0.3478, 0.919, 0.489, 0.9998, 0.2291, 0.6941, 0.9966, 0.3786, 0.7575, 0.9824, 0.9991, 0.4381, 0.9996]","[1.0, 0.9891, 1.0, 0.903, 0.5219, 1.0, 0.9999, 1.0, 1.0, 0.7884, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7884, 1.0, 0.8793, 0.624, 0.5637, 0.5637, 0.403, 0.5496, 0.903, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('int64'), dtype('O'), dtype('O'), dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O')]","[12.8809, 101.4797, 22.0, 20.1571, 12.9162, 18.2024, 17.7879, 11.0, 2.0, 12.4767, 22.4551, 4.0288, 22.4551, 22.0, 59.9205, 20.1632, 10.1276, 13.84, 11.7141, 7.2503, 6.4585, 2.6794, 20.1571, 3.0001, 19.0, 7.8531, 11.9055, 9.0542, 13.1723]"
43fc37f08bbf562f9d37e481e5bb45fe90990f4f79341b635a8889d179b7a908.text.csv,[],,,,,,,,,,,,,[],,,,
27ce72f0fa3f846e86920e072a71b2262f8ff942a76af25b3685fa5c572f995e.text.csv,"['result', 'status', 'name', 'album']","['result', 'status', 'name', 'album']","['result', 'status', 'name', 'album']","['result', 'status', 'name', 'album']","['result', 'name', 'album']",['name'],[],[],[],[],[],[],[],"['FACS/FAN I.D.', 'Sample ID', 'Sample Recovered', 'Date Collected', 'Time (GMT)', 'Sample Type', 'Lab ID', 'Unnamed: 103']","[nan, nan, 0.4992, nan, nan, 0.3164, 0.5796, 0.4865]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333, 0.9333]","[dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('O')]","[10.0, 5.5, 2.9333, 9.0, 8.0, 4.0, 12.3333, 1.1333]"
e367dc1a906102c0d4dab05c20e9cf6a77de2baf46db9c88e426f22bd3da0e3a.text.csv,"['order', 'class', 'rank', 'rank', 'name', 'location', 'region', 'name', 'notes', 'type', 'birth Date', 'format', 'notes', 'region', 'name', 'address', 'address', 'address', 'address', 'country', 'address', 'area', 'result', 'region', 'address', 'country', 'artist', 'area']","['order', 'class', 'rank', 'rank', 'name', 'location', 'region', 'name', 'notes', 'type', 'birth Date', 'format', 'notes', 'region', 'name', 'address', 'address', 'address', 'address', 'country', 'address', 'area', 'result', 'region', 'address', 'country', 'artist', 'area']","['order', 'class', 'rank', 'rank', 'name', 'location', 'region', 'name', 'notes', 'type', 'birth Date', 'format', 'notes', 'region', 'name', 'address', 'address', 'address', 'address', 'country', 'address', 'area', 'result', 'region', 'address', 'country', 'artist', 'area']","['order', 'class', 'rank', 'rank', 'name', 'location', 'region', 'name', 'notes', 'type', 'birth Date', 'format', 'notes', 'region', 'name', 'address', 'address', 'address', 'address', 'country', 'address', 'area', 'result', 'region', 'address', 'country', 'artist', 'area']","['order', 'class', 'rank', 'rank', 'name', 'location', 'region', 'name', 'notes', 'type', 'birth Date', 'format', 'notes', 'region', 'name', 'address', 'address', 'address', 'address', 'country', 'area', 'result', 'region', 'address', 'artist', 'area']","['order', 'rank', 'rank', 'name', 'location', 'region', 'name', 'notes', 'type', 'birth Date', 'format', 'notes', 'region', 'name', 'address', 'address', 'address', 'address', 'country', 'result', 'region', 'address', 'artist']","['order', 'rank', 'rank', 'name', 'location', 'name', 'notes', 'type', 'birth Date', 'format', 'notes', 'name', 'address', 'address', 'country', 'result', 'region', 'artist']","['order', 'rank', 'rank', 'name', 'location', 'notes', 'type', 'birth Date', 'notes', 'name', 'address', 'address', 'country', 'result', 'region', 'artist']","['rank', 'rank', 'location', 'notes', 'type', 'birth Date', 'notes', 'name', 'address', 'address', 'country', 'result', 'region']","['rank', 'rank', 'location', 'notes', 'birth Date', 'name', 'address', 'address', 'country', 'result']","['rank', 'rank', 'notes', 'birth Date', 'name', 'address', 'address', 'country', 'result']","['notes', 'birth Date', 'name', 'address', 'address', 'result']","['notes', 'birth Date', 'name', 'address', 'result']","['BLKLOT', 'MAPBLKLOT', 'BLOCK_NUM', 'the_geom', 'LOT_NUM', 'FROM_ST', 'TO_ST', 'STREET', 'ST_TYPE', 'ODD_EVEN', 'NEIGHBORHO', 'MIXED_USE', 'RESTYPE', 'LASTSALE', 'USETYPE', 'LANDUSE', 'OWNRNAME', 'ADDRESS1', 'ADDRESS2', 'ZONING', 'CURRENT_ZO', 'ZONING_SIM', 'ZONING_GEN', 'HEIGHTLIMI', 'SOURCE', 'UPDATEDATE', 'LANDNAME', 'ZONING_COM', 'NOTES', 'BLDGNOTE', 'PLANNING_1']","[nan, nan, 0.7663, nan, 0.4099, 0.9772, 0.9695, 0.7411, 0.9292, 0.5681, 0.648, 0.9907, 0.8521, 0.9991, 0.6604, 0.8959, 0.5839, 0.9951, 0.9899, 0.5614, 0.5614, 0.9943, 0.9599, 0.3485, 0.4909, 0.9986, 0.867, 0.5614, 0.3074, 0.7011, 0.4732]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9662, 0.9662, 0.9659, 0.9614, 0.9661, 1.0, 0.0007, 0.0007, 0.0002, 0.0, 0.2192, 1.0, 1.0, 0.999, 0.9051, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9943, 1.0, 0.9989, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0061, 0.986, 0.9817, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9987, 1.0, 0.0, 0.9926, 1.0, 1.0, 0.0, 0.9536, 1.0, 0.0, 0.0112, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0191, 0.0136, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('int64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('O'), dtype('int64'), dtype('int64'), dtype('O'), dtype('O'), dtype('int64'), dtype('O'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('O'), dtype('int64'), dtype('O'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('int64'), dtype('int64'), dtype('float64'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('int64'), dtype('float64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('float64'), dtype('float64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('O'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('O'), dtype('O'), dtype('float64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('int64'), dtype('O'), dtype('int64'), dtype('int64'), dtype('float64'), dtype('float64')]","[7.1916, 7.1916, 4.0537, 385.0155, 3.1367, 5.1406, 5.141, 6.0752, 2.4977, 1.0677, 4.6786, 8.1334, 5.3183, 28.0, 1.052, 7.726, 3.0448, 20.6274, 16.6542, 4.415, 4.415, 4.1965, 9.8757, 4.0385, 7.258, 28.0, 3.2239, 4.415, 3.0953, 3.1957, 11.377]"
c5863aa929613db8f934c26e65569691d5cf242a9aecfe7986d00223d58730a5.text.csv,"['position', 'address']","['position', 'address']","['position', 'address']","['position', 'address']","['position', 'address']","['position', 'address']",['address'],['address'],['address'],['address'],['address'],['address'],['address'],"['the_geom', 'AREA', 'SIGNID', 'GIMBALID']","[0.5416, 0.9984, nan, nan]","[1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('O'), dtype('O')]","[45.3333, 14.875, 7.0, 10.0]"
7801f58d6537466eed58f7df388fe82b86d7eff5c717088ef8744758508959f3.text.csv,"['country', 'category', 'age', 'duration', 'depth', 'depth', 'age', 'age', 'age', 'brand']","['country', 'category', 'age', 'duration', 'depth', 'depth', 'age', 'age', 'age', 'brand']","['country', 'category', 'age', 'duration', 'depth', 'age', 'age', 'age', 'brand']","['country', 'category', 'age', 'duration', 'age', 'age', 'age', 'brand']","['country', 'category', 'age', 'duration', 'age', 'age', 'age', 'brand']","['country', 'category', 'age', 'duration', 'age', 'age', 'age', 'brand']","['country', 'category', 'age', 'age', 'age', 'brand']","['category', 'brand']","['category', 'brand']","['category', 'brand']","['category', 'brand']","['category', 'brand']","['category', 'brand']","['FreedomInfoCountryCode', ' FreedomInfoIncCat', ' FreedomInfoDataFreePress', ' FreedomInfoDataFOIA', ' FreedomInfoDataInterTools', ' FreedomInfoDataPolyNet', ' FreedomInfoAgg', ' FreedomInfoDisplay', ' FreedomInfoMedianValue', ' FreedomInfoPRValue']","[0.6947, 1.0, 0.6838, 0.5266, 0.1498, 0.278, 0.6097, 0.5461, 0.6012, 0.9924]","[0.9949, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O')]","[2.0051, 1.6772, 2.5959, 2.197, 2.197, 2.197, 2.5919, 1.7939, 1.7878, 3.2975]"
ba4cc30ee4c6974f6b20fb4e33d55553c87330800dd0d455809767d1be80b81a.text.csv,"['state', 'status', 'region', 'status', 'rank', 'status', 'region', 'state', 'country', 'state', 'country']","['state', 'status', 'region', 'status', 'rank', 'status', 'region', 'state', 'country', 'state', 'country']","['state', 'status', 'region', 'status', 'rank', 'status', 'region', 'state', 'country', 'state', 'country']","['state', 'region', 'rank', 'region', 'state', 'state', 'country']","['state', 'region', 'rank', 'region', 'state', 'state', 'country']","['state', 'region', 'rank', 'region', 'state', 'state', 'country']","['state', 'region', 'rank', 'region', 'state', 'country']","['state', 'region', 'rank', 'region']","['state', 'region', 'rank', 'region']","['state', 'region', 'region']",['state'],['state'],['state'],"['Reporting Area', 'Yellow fever, Current week, flag', 'Yellow fever, Previous 52 weeks Max†, flag', 'Yellow fever, Cum 2019†, flag', 'Yellow fever, Cum 2018†, flag', 'Zika virus disease, non-congenital, Current week, flag', 'Zika virus disease, non-congenital, Previous 52 weeks Max†, flag', 'Zika virus disease, non-congenital, Cum 2019†, flag', 'Zika virus disease, non-congenital, Cum 2018†, flag', 'Location 1', 'Location 2']","[0.9908, 0.2318, 0.9252, 0.2318, 0.8164, 0.2318, 0.9252, 0.5811, 0.2555, 0.6318, 0.606]","[1.0, 1.0, 1.0, 0.0, 1.0, 0.9854, 0.0146, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.9854, 0.0146, 0.1448, 0.8552, 0.3148, 0.6852, 0.7857, 0.2143, 1.0]","[dtype('O'), dtype('int64'), dtype('int64'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('int64')]","[10.0143, 1.0, 2.9852, 1.0, 1.0143, 1.0, 2.9852, 1.2896, 1.644, 26.5286, 5.2286]"
