data_filename,colSemantics,colSemantics_s10,colSemantics_s20,colSemantics_s30,colSemantics_s40,colSemantics_s50,colSemantics_s60,colSemantics_s70,colSemantics_s80,colSemantics_s90,colSemantics_s95,colSemantics_s98,colSemantics_s99,colNames,colScores,colComplete,colTypes,colLen
0bfc48abfd37fa1171f12f77d209720e057277f2eb64725b4201d889e00687a2.text.csv,"['company', 'person', 'name', 'region', 'company', 'region']","['company', 'person', 'name', 'region', 'company', 'region']","['company', 'person', 'name', 'region', 'company', 'region']","['company', 'person', 'name', 'region', 'company', 'region']","['company', 'name', 'company']","['company', 'name', 'company']","['company', 'name', 'company']","['company', 'name', 'company']","['company', 'name', 'company']","['company', 'name', 'company']",['name'],['name'],['name'],"['Lobbying Firm', 'Client Prefix', 'Client First Name', 'Client Middle', 'Client Last Name', 'Client Suffix', 'Lobbying Firm Quarterly Report']","[0.9043, 0.3283, 0.9997, 0.3786, 0.9071, 0.3786, nan]","[1.0, 0.0144, 0.0646, 0.0028, 1.0, 0.0006, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('int64'), dtype('int64'), dtype('float64'), dtype('O')]","[24.9028, 3.0005, 3.2533, 2.9993, 22.5179, 3.0, 83.9164]"
98cb4a27aa64896cdd382f0feca306ea4b75cdba749484777d858311ed6c612f.text.csv,[],,,,,,,,,,,,,[],,,,
59d9af482f2f58c92ad73ee805498e4786f525647b1fb72d8a8c9e9093856458.text.csv,['description'],['description'],['description'],['description'],['description'],['description'],['description'],[],[],[],[],[],[],['Month'],[0.6648],"[1.0, 1.0]","[dtype('O'), dtype('int64')]",[22.0]
3b5b7590ac92efebd0ca6f98f70c075fb0cf0ef841d11a2f19d388fa9d4fd1c5.text.csv,"['state', 'type', 'class', 'service', 'description', 'company', 'description', 'code', 'company']","['state', 'type', 'class', 'service', 'description', 'company', 'description', 'code', 'company']","['state', 'type', 'class', 'service', 'description', 'company', 'description', 'code', 'company']","['state', 'type', 'class', 'service', 'description', 'company', 'description', 'code', 'company']","['state', 'type', 'class', 'service', 'description', 'company', 'description', 'code', 'company']","['state', 'type', 'class', 'service', 'description', 'company', 'description', 'code', 'company']","['state', 'type', 'class', 'service', 'description', 'description', 'code', 'company']","['state', 'type', 'class', 'service', 'description', 'description', 'code', 'company']","['state', 'type', 'class', 'service', 'description', 'code', 'company']","['state', 'type', 'service', 'description']","['state', 'type', 'service', 'description']","['state', 'type', 'service', 'description']","['state', 'service', 'description']","['State', 'Domain', 'Reporting Program', 'Measure Name', 'Measure Abbreviation', 'Measure Description', 'Population', 'Methodology', 'Notes', 'Source', 'Location']","[0.9993, 0.9833, 0.857, 0.9983, nan, 0.7205, 0.5904, 0.9999, 0.8949, 0.8511, nan]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9697, 1.0, 1.0, 1.0, 1.0, 0.0303, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('int64'), dtype('O'), dtype('O'), dtype('float64'), dtype('int64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('O')]","[8.8298, 32.338, 14.0, 47.1515, 6.0997, 68.5717, 14.8042, 12.5338, 4.6364, 81.1696, 18.87]"
afd642a087967b430ab1b09eda905a86e9dbbfe7474fb023c6ed64e50e69c6f4.text.csv,['state'],['state'],['state'],[],[],[],[],[],[],[],[],[],[],['Island'],[0.2664],"[0.8333, 0.8333, 0.8333, 0.8333, 0.8333]","[dtype('float64'), dtype('O'), dtype('float64'), dtype('float64'), dtype('float64')]",[4.8333]
079df64d760dfcbe60849d5dcec3fb6c6df5934dd00eaa3bae18424736a5c569.text.csv,[],,,,,,,,,,,,,[],,,,
10becc54165a0328f313667794c5bb46d261ef68fea9d10ad6c1b4211d26f80a.text.csv,"['location', 'status', 'description', 'description', 'description', 'status', 'code', 'description', 'description', 'address', 'code', 'description', 'notes', 'status', 'owner', 'name', 'address', 'name', 'state', 'address', 'description']","['location', 'status', 'description', 'description', 'description', 'status', 'code', 'description', 'description', 'address', 'code', 'description', 'notes', 'status', 'owner', 'name', 'address', 'name', 'state', 'address', 'description']","['location', 'status', 'description', 'description', 'description', 'status', 'code', 'description', 'description', 'address', 'code', 'description', 'notes', 'status', 'owner', 'name', 'address', 'name', 'state', 'address', 'description']","['location', 'status', 'description', 'description', 'description', 'status', 'code', 'description', 'description', 'address', 'code', 'description', 'notes', 'status', 'owner', 'name', 'address', 'name', 'state', 'address', 'description']","['location', 'status', 'description', 'description', 'description', 'status', 'description', 'description', 'address', 'code', 'description', 'notes', 'status', 'owner', 'name', 'address', 'name', 'state', 'address', 'description']","['location', 'status', 'description', 'description', 'description', 'description', 'description', 'address', 'code', 'description', 'notes', 'status', 'owner', 'name', 'address', 'name', 'state', 'address', 'description']","['location', 'status', 'description', 'description', 'description', 'description', 'description', 'address', 'code', 'description', 'notes', 'status', 'name', 'address', 'name', 'state', 'address', 'description']","['location', 'status', 'description', 'description', 'description', 'description', 'description', 'address', 'code', 'description', 'notes', 'status', 'name', 'address', 'name', 'state', 'address']","['location', 'status', 'description', 'description', 'description', 'description', 'description', 'address', 'code', 'description', 'notes', 'name', 'name', 'state', 'address']","['location', 'description', 'description', 'description', 'description', 'description', 'address', 'description', 'notes', 'name', 'name', 'address']","['location', 'description', 'description', 'description', 'description', 'description', 'description', 'notes', 'address']","['location', 'description', 'description', 'description', 'description', 'description', 'description', 'address']","['location', 'description', 'description', 'description', 'description', 'description', 'description', 'address']","['Block Lot', 'Planning Neighborhood', 'Best Stat', 'Best Date', 'Planning Project Description', 'DBI Project Description', 'Zoning_Generalized', 'Zoning_Simplified', 'Planning Filed', 'DBI Filed', 'HEIGHTLIMIT', 'ZONING', 'FirstFiled', 'LANDUSE', 'sort', 'Sponsor Firm', 'Sponsor Name', 'CONTACTPHONE', 'FULLNAME', 'CONTACTCITY', 'CONTACTADD', 'Location 1']","[nan, 0.9963, 0.891, 1.0, 1.0, 1.0, 0.4891, 0.3671, 0.9991, 1.0, 0.9005, 0.8242, 0.9973, 0.9683, 0.7377, 0.532, 0.9199, 0.7813, 0.9331, 0.8513, 1.0, 0.6878]","[1.0, 1.0, 1.0, 1.0, 0.9977, 0.9977, 0.5846, 0.7246, 1.0, 1.0, 0.9977, 0.9382, 0.3139, 0.2474, 0.2299, 0.287, 0.3862, 0.2404, 0.6651, 0.7888, 0.6301, 0.7246, 0.9242, 0.9253, 0.9988, 0.9988, 1.0, 0.993, 1.0, 0.2637, 0.2404, 0.3326, 0.3081, 0.4014, 0.2555, 0.0992, 1.0, 0.9148, 0.8798, 0.1482, 0.1914, 0.5729, 0.4971, 0.6534, 0.6464, 0.6558, 0.6499, 0.6499, 1.0]","[dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('int64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('int64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O')]","[7.0945, 11.1727, 9.5053, 8.986, 94.6079, 52.8565, 10.972, 4.3606, 6.7806, 7.3477, 4.294, 4.6021, 8.993, 7.3711, 14.3127, 12.3734, 9.6698, 8.238, 17.4959, 15.3489, 14.7398, 29.4224]"
fe702cb1e9dd29d9a314c66648baa904cef9cca823ba121149734a2d2a2cf0af.text.csv,"['code', 'category', 'status', 'area', 'code', 'status', 'day', 'family']","['code', 'category', 'status', 'area', 'code', 'status', 'day', 'family']","['code', 'category', 'status', 'area', 'code', 'status', 'day', 'family']","['code', 'category', 'area', 'code', 'status', 'day', 'family']","['code', 'category', 'area', 'code', 'status', 'day', 'family']","['code', 'category', 'code', 'status', 'day']","['code', 'category', 'code', 'status', 'day']","['category', 'code', 'status', 'day']","['code', 'status', 'day']","['code', 'status', 'day']","['code', 'status', 'day']","['code', 'status', 'day']","['code', 'status', 'day']","['Spot Name', 'Start Date', 'End Date', 'Type', 'Configuration', 'Category', 'Status', 'Creation Date', 'Modification Date']","[0.6317, nan, 0.7463, 0.258, 0.4636, 0.9938, 1.0, 0.9998, 0.467]","[1.0, 1.0, 1.0, 0.2933, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5337]","[dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O')]","[5.4183, 10.0, 5.0529, 7.9423, 10.5769, 1.1587, 6.4423, 22.0, 13.1394]"
6cefbcfccd0ca4e0988d908de9980f8a66899387ea02be3f4b91d8d2e35507f9.text.csv,['sex'],['sex'],['sex'],['sex'],['sex'],['sex'],['sex'],[],[],[],[],[],[],"['the_geom', 'CNSLD', 'VBM']","[nan, nan, 0.6559]","[1.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('O')]","[5455.2631, 8.0, 1.0]"
318066167feedfeb1c75854eb2414f54a4d62610c5a6182370ba42ba51ade806.text.csv,"['artist', 'status', 'status']","['artist', 'status', 'status']","['artist', 'status', 'status']","['artist', 'status']","['artist', 'status']","['artist', 'status']",['status'],['status'],['status'],['status'],['status'],['status'],['status'],"['UNIT_TYPE', 'UNIT_ID', 'STATUS']","[0.572, 0.2782, 0.9974]","[1.0, 1.0, 0.5, 1.0, 1.0, 1.0]","[dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64')]","[19.0, 4.5, 5.0]"
5dcdc735c199d82e261ce198a2730fbf141f172ab606aefc07bf880717271f2d.text.csv,"['product', 'age']","['product', 'age']","['product', 'age']","['product', 'age']","['product', 'age']","['product', 'age']",['age'],['age'],['age'],['age'],['age'],['age'],['age'],"['height', 'geometry']","[0.5504, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('int64'), dtype('O'), dtype('float64'), dtype('float64'), dtype('O'), dtype('bool')]","[4.0589, 3724.2945]"
